Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
35-39 years	F	2010	381	10137620	3.75827857031532
35-39 years	F	2011	364	9832998	3.70182115362985
35-39 years	F	2012	348	9773586	3.5606173619386
35-39 years	M	2006	401	10451785	3.83666522034275
35-39 years	M	2007	399	10461052	3.81414794611479
35-39 years	M	2008	434	10379654	4.18125690894899
35-39 years	M	2009	545	10215627	5.33496377657485
35-39 years	M	2010	394	10042022	3.92351261528804
35-39 years	M	2011	393	9761311	4.02609854352556
35-39 years	M	2012	349	9714613	3.59252602239533
40-44 years	F	2006	791	11238163	7.03851688216304
40-44 years	F	2007	677	10999163	6.15501379514059
40-44 years	F	2008	754	10757924	7.00878719723248
40-44 years	F	2009	841	10549441	7.97198638297517
40-44 years	F	2010	656	10496987	6.24941233136709
40-44 years	F	2011	713	10571486	6.74455795523922
40-44 years	F	2012	700	10569227	6.62300090631037
40-44 years	M	2006	835	11064405	7.54672302758259
40-44 years	M	2007	791	10833176	7.30164450388326
40-44 years	M	2008	787	10617099	7.41257098572783
40-44 years	M	2009	900	10430574	8.62848008172896
40-44 years	M	2010	673	10393977	6.47490368701028
40-44 years	M	2011	726	10462159	6.93929426994944
40-44 years	M	2012	663	10458994	6.33904178547191
45-49 years	F	2006	1404	11505455	12.2029072296576
45-49 years	F	2007	1330	11542213	11.5229202580129
45-49 years	F	2008	1534	11556983	13.2733603571105
45-49 years	F	2009	1767	11576574	15.2635831637236
45-49 years	F	2010	1473	11499506	12.8092458928236
45-49 years	F	2011	1471	11205304	13.1277116622628
45-49 years	F	2012	1336	10962854	12.1866076114851
45-49 years	M	2006	1479	11209831	13.1937760703083
45-49 years	M	2007	1593	11257548	14.150505953872
45-49 years	M	2008	1544	11263990	13.7073985328467
45-49 years	M	2009	1732	11285671	15.3468943051769
45-49 years	M	2010	1426	11209085	12.7218234137755
45-49 years	M	2011	1523	10952701	13.9052458384466
45-49 years	M	2012	1312	10726625	12.2312470138557
5-9 years	F	2006	61	9555173	0.638397651198989
5-9 years	F	2007	66	9640683	0.684598798653581
5-9 years	F	2008	39	9748488	0.400062040390264
5-9 years	F	2009	94	9874744	0.951923411887944
5-9 years	F	2010	56	9959019	0.562304379577948
5-9 years	F	2011	69	9950009	0.693466709427097
5-9 years	F	2012	67	10016343	0.668906805607596
5-9 years	M	2006	75	9989515	0.750787200379598
5-9 years	M	2007	77	10073928	0.764349318359234
5-9 years	M	2008	86	10181114	0.844701277286552
5-9 years	M	2009	126	10307755	1.22238062507306
5-9 years	M	2010	83	10389638	0.798872876995329
5-9 years	M	2011	100	10384187	0.963002688607206
5-9 years	M	2012	77	10459193	0.736194465481228
50-54 years	F	2006	2210	10506120	21.0353584387005
50-54 years	F	2007	2234	10795749	20.6933303099211
50-54 years	F	2008	2556	11040553	23.151014265318
50-54 years	F	2009	3010	11221280	26.8240343347639
50-54 years	F	2010	2654	11364851	23.3527038761881
50-54 years	F	2011	2850	11493652	24.7962962511828
50-54 years	F	2012	2756	11499014	23.9672723243923
50-54 years	M	2006	2659	10064753	26.4189295057713
50-54 years	M	2007	2751	10344429	26.5940246677705
50-54 years	M	2008	2960	10598921	27.9273710974919
50-54 years	M	2009	3226	10783563	29.9159007092554
50-54 years	M	2010	2807	10933274	25.6739198157844
50-54 years	M	2011	3088	11066546	27.9039187114028
50-54 years	M	2012	2918	11080245	26.3351577514757
55-59 years	F	2006	3505	9473065	36.9996405598399
55-59 years	F	2007	3425	9509473	36.0167172250239
55-59 years	F	2008	3660	9702238	37.723255191225
55-59 years	F	2009	4108	9946217	41.3021352741449
55-59 years	F	2010	3952	10141157	38.9699124074304
55-59 years	F	2011	4258	10439497	40.7874057533615
55-59 years	F	2012	4477	10704108	41.8250637979363
55-59 years	M	2006	4184	8923795	46.885882071473
55-59 years	M	2007	4307	8945299	48.1481949345684
55-59 years	M	2008	4692	9112330	51.4906725283215
55-59 years	M	2009	4872	9334386	52.1941132496556
55-59 years	M	2010	4701	9523648	49.3613371682784
55-59 years	M	2011	5111	9816051	52.0677816364239
55-59 years	M	2012	5127	10068409	50.9216500839408
60-64 years	F	2006	5322	7058989	75.3932326569711
60-64 years	F	2007	5573	7639198	72.9526843001058
60-64 years	F	2008	6274	7979525	78.626234017689
60-64 years	F	2009	6375	8383324	76.0438222356669
60-64 years	F	2010	6192	8740424	70.843245133188
60-64 years	F	2011	6616	9264438	71.4128585025881
60-64 years	F	2012	6562	9279200	70.7173032157945
60-64 years	M	2006	6241	6474264	96.3970576423822
60-64 years	M	2007	6624	7034464	94.1649569889049
60-64 years	M	2008	7345	7362970	99.7559408771189
60-64 years	M	2009	7310	7741673	94.4240347015432
60-64 years	M	2010	7361	8077500	91.1296812132467
60-64 years	M	2011	7926	8542154	92.7869012897684
60-64 years	M	2012	7861	8534485	92.108662678533
65-69 years	F	2006	8048	5609202	143.478519760921
65-69 years	F	2007	8037	5824805	137.978867962103
65-69 years	F	2008	9106	6147908	148.115423978368
65-69 years	F	2009	9238	6407878	144.166290307025
65-69 years	F	2010	9216	6582716	140.003001800473
65-69 years	F	2011	9645	6801858	141.799490668579
65-69 years	F	2012	10021	7370497	135.960980650287
65-69 years	M	2006	8894	4943999	179.894858392973
65-69 years	M	2007	9170	5145430	178.216397852075
65-69 years	M	2008	10174	5446439	186.800953797518
65-69 years	M	2009	10278	5684499	180.807490686514
65-69 years	M	2010	10575	5852547	180.690560878879
65-69 years	M	2011	10840	6071930	178.526432287592
65-69 years	M	2012	11281	6606856	170.7468726426
70-74 years	F	2006	11720	4741436	247.18249914161
70-74 years	F	2007	11583	4770997	242.779444212604
70-74 years	F	2008	12762	4856336	262.790712998442
70-74 years	F	2009	12402	4967279	249.673916041358
70-74 years	F	2010	12422	5034194	246.752508941848
70-74 years	F	2011	12865	5203567	247.234252965322
70-74 years	F	2012	13158	5412033	243.12490334039
70-74 years	M	2006	12936	3908390	330.980275765725
70-74 years	M	2007	12903	3957495	326.039578066428
70-74 years	M	2008	13870	4054996	342.047193141498
70-74 years	M	2009	13360	4173443	320.119383444317
70-74 years	M	2010	13935	4243972	328.348066386866
70-74 years	M	2011	14156	4404383	321.40710742004
70-74 years	M	2012	14317	4596006	311.509602032721
75-79 years	F	2006	17203	4269136	402.962098185675
75-79 years	F	2007	16995	4225224	402.227195528568
75-79 years	F	2008	18031	4178497	431.518797309176
75-79 years	F	2009	16836	4135780	407.081614592652
75-79 years	F	2010	16751	4135407	405.062911582826
75-79 years	F	2011	17059	4155949	410.471832065312
75-79 years	F	2012	16703	4198131	397.867527240098
75-79 years	M	2006	18440	3177898	580.25776787046
75-79 years	M	2007	17908	3175139	564.006804111568
75-79 years	M	2008	18958	3167246	598.564178469244
75-79 years	M	2009	17631	3159284	558.069486630515
75-79 years	M	2010	17571	3182388	552.132549519418
75-79 years	M	2011	17655	3232738	546.13148359069
75-79 years	M	2012	17488	3291452	531.315662510041
80-84 years	F	2006	22329	3463549	644.685552304876
80-84 years	F	2007	21956	3469267	632.871439413571
80-84 years	F	2008	23469	3477946	674.794835802511
80-84 years	F	2009	22130	3454860	640.546939673388
80-84 years	F	2010	21677	3448953	628.509579573859
80-84 years	F	2011	22598	3446248	655.727620298945
80-84 years	F	2012	21744	3426353	634.610619512934
80-84 years	M	2006	21411	2184568	980.102244471218
80-84 years	M	2007	21183	2217809	955.131844085762
80-84 years	M	2008	22239	2252413	987.341131488763
80-84 years	M	2009	21176	2272851	931.693278617912
80-84 years	M	2010	21131	2294374	920.991956847489
80-84 years	M	2011	21678	2340295	926.293480095458
80-84 years	M	2012	21114	2356698	895.914538052818
< 1 year	F	2006	277	1975919	14.0187932804938
< 1 year	F	2007	251	2027181	12.3817261507483
< 1 year	F	2008	242	2022889	11.9630884344124
< 1 year	F	2009	238	1959169	12.1480076501823
< 1 year	F	2010	226	1929877	11.7105908822168
< 1 year	F	2011	238	1952827	12.1874595138228
< 1 year	F	2012	213	1926339	11.0572438184556
< 1 year	M	2006	415	2065819	20.0888848442192
< 1 year	M	2007	389	2120816	18.3419966654344
< 1 year	M	2008	336	2109846	15.9253329389918
< 1 year	M	2009	357	2044418	17.4621823912722
< 1 year	M	2010	348	2014276	17.2766790648352
< 1 year	M	2011	352	2043710	17.2235786877786
< 1 year	M	2012	284	2016738	14.0821465158092
