Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
45-49 years	F	2003	60	11017265	0.544599771358863
45-49 years	F	2004	59	11184506	0.527515475426452
45-49 years	F	2005	70	11357088	0.616355178369667
45-49 years	M	2000	38	9889506	0.384245684263703
45-49 years	M	2001	58	10193034	0.569016055474749
45-49 years	M	2002	54	10466497	0.515931930234156
45-49 years	M	2003	56	10705411	0.52309995384577
45-49 years	M	2004	70	10880756	0.643337650435319
45-49 years	M	2005	55	11060083	0.497283790727429
5-9 years	F	2001	1	9844298	0.0101581646553162
5-9 years	F	2003	6	9581247	0.0626223288054259
5-9 years	F	2005	9	9473900	0.0949978361603986
5-9 years	M	2001	1	10329064	0.00968141934254643
5-9 years	M	2002	1	10172682	0.00983024928922382
5-9 years	M	2003	7	10039604	0.0697238656026672
5-9 years	M	2005	7	9915167	0.0705989117480321
50-54 years	F	2000	48	8977824	0.5346507126894
50-54 years	F	2001	60	9541132	0.628856198614588
50-54 years	F	2002	67	9571812	0.699971959332256
50-54 years	F	2003	77	9759654	0.788962395593122
50-54 years	F	2004	74	9999623	0.740027899051794
50-54 years	F	2005	69	10257441	0.672682397100797
50-54 years	M	2000	37	8607724	0.429846496007539
50-54 years	M	2001	60	9146153	0.656013517377197
50-54 years	M	2002	62	9168094	0.676258336792795
50-54 years	M	2003	76	9337624	0.813911547520012
50-54 years	M	2004	71	9565045	0.742286105292761
50-54 years	M	2005	87	9821292	0.88583049969393
55-59 years	F	2000	62	6960508	0.890739583949907
55-59 years	F	2001	72	7209396	0.998696700805449
55-59 years	F	2002	88	7801990	1.12791736467235
55-59 years	F	2003	101	8141956	1.24048815788245
55-59 years	F	2004	112	8547949	1.31025582862041
55-59 years	F	2005	94	9007859	1.04353320805754
55-59 years	M	2000	63	6508729	0.967930912471544
55-59 years	M	2001	68	6759579	1.00597981028108
55-59 years	M	2002	79	7341077	1.07613637617478
55-59 years	M	2003	82	7672601	1.06873796773741
55-59 years	M	2004	85	8059227	1.05469172167504
55-59 years	M	2005	109	8495361	1.28305318632133
60-64 years	F	2000	75	5668820	1.32302666163329
60-64 years	F	2001	88	5834170	1.50835508735604
60-64 years	F	2002	93	6051668	1.5367663923401
60-64 years	F	2003	99	6377463	1.55234142479541
60-64 years	F	2004	116	6637798	1.74756749150848
60-64 years	F	2005	111	6860551	1.61794584720673
60-64 years	M	2000	83	5136627	1.61584635209058
60-64 years	M	2001	72	5302150	1.3579397037051
60-64 years	M	2002	64	5508597	1.16182033283611
60-64 years	M	2003	106	5816925	1.82226863849886
60-64 years	M	2004	100	6060330	1.65007516092358
60-64 years	M	2005	100	6277726	1.59293349215942
65-69 years	F	2000	125	5133183	2.43513624976939
65-69 years	F	2001	96	5134618	1.86966196901113
65-69 years	F	2002	107	5163814	2.07211181502664
65-69 years	F	2003	133	5253706	2.53154630274324
65-69 years	F	2004	163	5370418	3.03514549519237
65-69 years	F	2005	135	5469500	2.46823292805558
65-69 years	M	2000	72	4400362	1.63622901933977
65-69 years	M	2001	111	4427615	2.50699304252967
65-69 years	M	2002	89	4474667	1.98897482203704
65-69 years	M	2003	104	4577090	2.27218603960158
65-69 years	M	2004	103	4703011	2.19008630853723
65-69 years	M	2005	121	4809127	2.51604917067069
70-74 years	F	2000	192	4954529	3.87524222786868
70-74 years	F	2001	168	4908508	3.42262862768075
70-74 years	F	2002	189	4852844	3.8946234414294
70-74 years	F	2003	204	4794496	4.25487892783725
70-74 years	F	2004	209	4739945	4.40933386357859
70-74 years	F	2005	202	4729069	4.27145385275622
70-74 years	M	2000	158	3902912	4.04825935096666
70-74 years	M	2001	141	3913438	3.60297007388388
70-74 years	M	2002	173	3897210	4.43907308048578
70-74 years	M	2003	168	3875623	4.3347869490918
70-74 years	M	2004	154	3854159	3.99568362384634
70-74 years	M	2005	157	3874001	4.05265770452821
75-79 years	F	2000	288	4371357	6.58834316208903
75-79 years	F	2001	280	4378159	6.39538216862384
75-79 years	F	2002	285	4368692	6.52369175945569
75-79 years	F	2003	308	4365982	7.05454122348649
75-79 years	F	2004	306	4321319	7.08117128126852
75-79 years	F	2005	311	4299256	7.23380975685095
75-79 years	M	2000	185	3044456	6.07661927122612
75-79 years	M	2001	204	3077254	6.62928702018098
75-79 years	M	2002	199	3101769	6.41569375411257
75-79 years	M	2003	195	3131860	6.22633195608999
75-79 years	M	2004	218	3140080	6.94249828029859
75-79 years	M	2005	222	3164353	7.01565217281384
80-84 years	F	2000	403	3110470	12.9562413397332
80-84 years	F	2001	408	3211574	12.7040510354113
80-84 years	F	2002	386	3295412	11.7132546704327
80-84 years	F	2003	437	3347175	13.0557858492609
80-84 years	F	2004	455	3417423	13.314125877891
80-84 years	F	2005	450	3454579	13.0261892983197
80-84 years	M	2000	226	1834897	12.3167676441784
80-84 years	M	2001	208	1926631	10.7960476084938
80-84 years	M	2002	239	1998991	11.9560318180522
80-84 years	M	2003	240	2051421	11.6992075249303
80-84 years	M	2004	253	2111081	11.9843814614408
80-84 years	M	2005	264	2156614	12.2414117686336
< 1 year	F	2001	4	1962905	0.203779602171272
< 1 year	M	2000	2	1949017	0.102615831467863
< 1 year	M	2001	8	2049753	0.390290927736171
< 1 year	M	2002	6	2018522	0.297247193738785
< 1 year	M	2003	1	2033237	0.0491826579980593
< 1 year	M	2004	3	2052042	0.146195838096881
