Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
10-14 years	F	2022	38	10187986	0.372988341365997
10-14 years	M	2000	51	10520197	0.484781796386513
10-14 years	M	2001	55	10747209	0.511760774355463
10-14 years	M	2002	45	10889999	0.413223178441063
10-14 years	M	2003	62	10970478	0.565153131887234
10-14 years	M	2004	26	10967974	0.237053807749727
10-14 years	M	2005	65	10864197	0.598295483780347
10-14 years	M	2006	37	10771194	0.343508806915928
10-14 years	M	2007	40	10670960	0.374849123227901
10-14 years	M	2008	56	10598181	0.528392560949846
10-14 years	M	2009	46	10571832	0.435118530071231
10-14 years	M	2010	32	10579862	0.302461412067568
10-14 years	M	2011	32	10587030	0.302256629101835
10-14 years	M	2012	27	10567214	0.255507269938888
10-14 years	M	2013	32	10552523	0.30324501543375
10-14 years	M	2014	26	10551219	0.246417025369296
10-14 years	M	2015	35	10520388	0.332687349554028
10-14 years	M	2016	31	10518732	0.294712328444151
10-14 years	M	2017	34	10605072	0.320601312277748
10-14 years	M	2018	29	10658840	0.272074634763258
10-14 years	M	2019	35	10618261	0.329620829625491
10-14 years	M	2020	48	10594968	0.453045256955944
10-14 years	M	2021	33	10988223	0.300321535156321
10-14 years	M	2022	30	10701853	0.280325285723884
15-19 years	F	2000	121	9828886	1.23106524991744
15-19 years	F	2001	112	9908897	1.13029734792884
15-19 years	F	2002	84	9981879	0.841524927320798
15-19 years	F	2003	103	10086567	1.02116012316183
15-19 years	F	2004	75	10242793	0.732222158546014
15-19 years	F	2005	84	10434789	0.804999506937802
15-19 years	F	2006	70	10597293	0.660546046995209
15-19 years	F	2007	65	10731326	0.605703339922764
15-19 years	F	2008	78	10805148	0.721878126981694
15-19 years	F	2009	72	10804571	0.666384625544133
15-19 years	F	2010	66	10736677	0.614715335107874
15-19 years	F	2011	58	10525097	0.551063804922653
15-19 years	F	2012	60	10397841	0.577042868803245
15-19 years	F	2013	60	10312774	0.581802723496122
15-19 years	F	2014	49	10283624	0.476485721376044
15-19 years	F	2015	54	10311036	0.523710711513373
15-19 years	F	2016	73	10328153	0.706805950686439
15-19 years	F	2017	53	10331169	0.513010676720127
15-19 years	F	2018	59	10322313	0.571577319928198
15-19 years	F	2019	54	10308963	0.523816023008328
15-19 years	F	2020	63	10266332	0.613656367240023
15-19 years	F	2021	75	10541690	0.711460875817824
15-19 years	F	2022	71	10553749	0.67274671777773
15-19 years	M	2000	196	10391004	1.88624698826023
15-19 years	M	2001	249	10547387	2.36077428466406
15-19 years	M	2002	172	10628491	1.61829181583726
15-19 years	M	2003	197	10710599	1.83929955738236
15-19 years	M	2004	133	10859759	1.22470489446405
15-19 years	M	2005	174	11051425	1.5744575925729
15-19 years	M	2006	125	11210416	1.11503444653615
15-19 years	M	2007	140	11336490	1.23495014770886
15-19 years	M	2008	149	11405732	1.30636069653399
15-19 years	M	2009	169	11388239	1.48398712039675
15-19 years	M	2010	118	11303666	1.04390911762609
15-19 years	M	2011	108	11118946	0.971315086879638
15-19 years	M	2012	115	10962861	1.04899624286033
15-19 years	M	2013	120	10846190	1.10637929079243
15-19 years	M	2014	100	10784023	0.927297725533412
15-19 years	M	2015	94	10797867	0.870542302475109
15-19 years	M	2016	119	10801846	1.10166354898968
15-19 years	M	2017	99	10800491	0.916624994178505
15-19 years	M	2018	108	10774908	1.00232874378139
15-19 years	M	2019	100	10745607	0.930612854164497
15-19 years	M	2020	139	10694597	1.29972171929433
15-19 years	M	2021	129	11022976	1.17028287097786
15-19 years	M	2022	131	11082043	1.1820925076721
20-24 years	F	2000	166	9276187	1.78952839135304
20-24 years	F	2001	183	9676950	1.89109171794832
20-24 years	F	2002	155	9916245	1.56309167431825
20-24 years	F	2003	171	10093723	1.69412217870453
20-24 years	F	2004	131	10190641	1.28549322854176
20-24 years	F	2005	145	10222806	1.41839725805224
20-24 years	F	2006	153	10238784	1.49431807527144
20-24 years	F	2007	114	10270163	1.11001159377899
20-24 years	F	2008	130	10339566	1.25730615772461
20-24 years	F	2009	141	10459413	1.34806800343384
20-24 years	F	2010	112	10571823	1.05941993164282
20-24 years	F	2011	122	10841132	1.12534373716693
20-24 years	F	2012	126	11033747	1.14195114316107
20-24 years	F	2013	139	11116473	1.25039659611461
20-24 years	F	2014	110	11172747	0.984538538284273
20-24 years	F	2015	134	11071459	1.21031925421934
20-24 years	F	2016	138	10889963	1.26722193638307
20-24 years	F	2017	116	10769493	1.07711662935293
20-24 years	F	2018	110	10672032	1.03073154203436
20-24 years	F	2019	113	10568188	1.06924668637613
20-24 years	F	2020	116	10561909	1.09828630411415
20-24 years	F	2021	116	10550759	1.09944696869675
20-24 years	F	2022	132	11103791	1.1887831822483
20-24 years	M	2000	385	9687814	3.97406473741135
20-24 years	M	2001	405	10080336	4.01772321874985
20-24 years	M	2002	329	10327520	3.18566316017785
20-24 years	M	2003	366	10497965	3.48638998129638
20-24 years	M	2004	319	10654919	2.99392233765456
20-24 years	M	2005	372	10737149	3.46460685234041
20-24 years	M	2006	311	10797351	2.88033611207045
20-24 years	M	2007	256	10807836	2.36865178191083
20-24 years	M	2008	313	10841046	2.88717527810508
20-24 years	M	2009	373	10924709	3.4142785862763
20-24 years	M	2010	214	11014176	1.94295061201128
20-24 years	M	2011	237	11312700	2.0949905858018
20-24 years	M	2012	243	11549456	2.10399520115926
20-24 years	M	2013	280	11678965	2.39747272125569
20-24 years	M	2014	255	11739427	2.17216734683899
20-24 years	M	2015	270	11667854	2.31405021009005
20-24 years	M	2016	281	11491065	2.4453782134206
20-24 years	M	2017	233	11349142	2.05301863347908
20-24 years	M	2018	222	11201547	1.98186911147183
20-24 years	M	2019	235	11064752	2.12386142951961
20-24 years	M	2020	291	11032846	2.63757873535079
20-24 years	M	2021	283	10973238	2.57900174952917
20-24 years	M	2022	264	11601988	2.27547210012629
25-29 years	F	2000	207	9582576	2.16017070983836
25-29 years	F	2001	202	9303113	2.17131620351166
25-29 years	F	2002	171	9248586	1.84893128527972
25-29 years	F	2003	183	9307104	1.96623998184613
25-29 years	F	2004	162	9479080	1.70902661439718
25-29 years	F	2005	163	9712544	1.6782420754027
25-29 years	F	2006	153	10014422	1.52779661172657
25-29 years	F	2007	140	10229259	1.36862308403766
25-29 years	F	2008	160	10393532	1.53941893862452
25-29 years	F	2009	220	10466871	2.10186979470751
25-29 years	F	2010	131	10466258	1.25164122650139
25-29 years	F	2011	170	10518279	1.61623398656757
25-29 years	F	2012	172	10553440	1.62980033050835
25-29 years	F	2013	174	10620319	1.63836886632125
25-29 years	F	2014	156	10826549	1.44090235956074
25-29 years	F	2015	161	11052155	1.45672947945446
25-29 years	F	2016	164	11259410	1.45655944672057
25-29 years	F	2017	179	11468230	1.56083371191544
25-29 years	F	2018	175	11542918	1.51608111571095
25-29 years	F	2019	177	11504446	1.53853562353198
25-29 years	F	2020	216	11356117	1.90205859978371
25-29 years	F	2021	181	11013419	1.64344968624185
25-29 years	F	2022	182	10840422	1.67890143022107
25-29 years	M	2000	456	9798760	4.65365005368026
25-29 years	M	2001	461	9516234	4.8443533439804
25-29 years	M	2002	391	9442754	4.14074114395017
25-29 years	M	2003	434	9464481	4.58556575896766
25-29 years	M	2004	361	9627975	3.74949041724766
25-29 years	M	2005	397	9822166	4.04187833925837
25-29 years	M	2006	338	10095589	3.34799683307235
25-29 years	M	2007	307	10313439	2.97669865502671
25-29 years	M	2008	344	10509136	3.27334235659335
25-29 years	M	2009	441	10611357	4.15592463810237
25-29 years	M	2010	287	10635591	2.69848661912629
25-29 years	M	2011	265	10761515	2.46247856365948
25-29 years	M	2012	327	10844886	3.01524608004178
25-29 years	M	2013	298	10959879	2.71900812043637
25-29 years	M	2014	302	11161389	2.70575642511877
25-29 years	M	2015	348	11409399	3.05011683788077
25-29 years	M	2016	418	11631474	3.59369758295466
25-29 years	M	2017	390	11902230	3.27669688789412
25-29 years	M	2018	363	12018838	3.02025869722181
25-29 years	M	2019	366	12004570	3.04883890051872
25-29 years	M	2020	426	11875126	3.58733035758947
25-29 years	M	2021	408	11379058	3.58553405738858
25-29 years	M	2022	395	11352742	3.47933565300788
30-34 years	F	2000	287	10188619	2.81686850789101
30-34 years	F	2001	288	10263930	2.80594275292213
30-34 years	F	2002	243	10270193	2.36607043314571
30-34 years	F	2003	237	10193818	2.32493850684797
30-34 years	F	2004	198	10041145	1.97188667228688
30-34 years	F	2005	208	9835154	2.11486266508892
30-34 years	F	2006	148	9611918	1.53975512483565
30-34 years	F	2007	151	9559334	1.57960795176735
30-34 years	F	2008	192	9625879	1.99462303650399
30-34 years	F	2009	241	9800559	2.45904340762603
30-34 years	F	2010	177	9965599	1.77610999599723
30-34 years	F	2011	164	10228056	1.6034327539857
30-34 years	F	2012	209	10417089	2.00631865581642
30-34 years	F	2013	193	10582777	1.82371791449447
30-34 years	F	2014	190	10719741	1.77243088242524
30-34 years	F	2015	217	10785909	2.01188420929567
30-34 years	F	2016	231	10818095	2.13531125396847
30-34 years	F	2017	219	10883081	2.01229780427068
30-34 years	F	2018	220	10944147	2.01020691699408
30-34 years	F	2019	199	11076695	1.79656476954543
30-34 years	F	2020	244	11269150	2.16520323183204
30-34 years	F	2021	250	11428324	2.18754736040035
30-34 years	F	2022	237	11471316	2.06602276495565
30-34 years	M	2000	604	10321769	5.85171010899391
30-34 years	M	2001	579	10388245	5.57360747652756
30-34 years	M	2002	514	10388113	4.94796311899957
30-34 years	M	2003	473	10278392	4.60188714343644
30-34 years	M	2004	371	10118356	3.66660354705844
30-34 years	M	2005	410	9888783	4.14611181173659
30-34 years	M	2006	374	9673250	3.86633241154731
30-34 years	M	2007	279	9611431	2.90279355904443
30-34 years	M	2008	350	9678926	3.61610368753723
30-34 years	M	2009	470	9844555	4.77421275009383
30-34 years	M	2010	293	9996500	2.93102585905067
30-34 years	M	2011	289	10282648	2.81056008141094
30-34 years	M	2012	328	10493906	3.12562357619746
30-34 years	M	2013	358	10681612	3.35155405382633
30-34 years	M	2014	349	10808825	3.22884309811659
30-34 years	M	2015	399	10889739	3.66399966059793
30-34 years	M	2016	398	10968264	3.62865080563342
30-34 years	M	2017	401	11089131	3.61615351103707
30-34 years	M	2018	384	11191871	3.43106170541101
30-34 years	M	2019	412	11354610	3.62848217596201
30-34 years	M	2020	474	11569253	4.0970665953973
30-34 years	M	2021	535	11674304	4.58271430999227
30-34 years	M	2022	520	11836820	4.39307178786194
35-39 years	F	2000	427	11387968	3.74957147754542
35-39 years	F	2001	491	11141510	4.40694304452449
35-39 years	F	2002	343	10903446	3.14579445800896
35-39 years	F	2003	352	10660101	3.30203250419485
35-39 years	F	2004	278	10453320	2.65944216765583
35-39 years	F	2005	323	10411620	3.10230300375926
35-39 years	F	2006	254	10489448	2.42148109223669
35-39 years	F	2007	231	10502839	2.19940532269418
35-39 years	F	2008	279	10437809	2.67297475935802
35-39 years	F	2009	323	10292169	3.13830835851996
35-39 years	F	2010	206	10137620	2.03203513250645
35-39 years	F	2011	191	9832998	1.94243912182226
35-39 years	F	2012	218	9773586	2.23050168075464
35-39 years	F	2013	238	9818501	2.42399527178334
35-39 years	F	2014	225	9981814	2.25409930499607
35-39 years	F	2015	248	10201161	2.43109583311154
35-39 years	F	2016	227	10397463	2.18322488860985
35-39 years	F	2017	231	10616012	2.17595835422944
35-39 years	F	2018	219	10773397	2.03278501664795
35-39 years	F	2019	247	10852580	2.2759565006662
35-39 years	F	2020	271	10890716	2.48835797389263
35-39 years	F	2021	273	11035485	2.47383780595053
35-39 years	F	2022	244	10965649	2.22513049615212
35-39 years	M	2000	857	11318696	7.57154357710464
35-39 years	M	2001	888	11094408	8.00403230167847
35-39 years	M	2002	670	10847772	6.17638350068567
35-39 years	M	2003	685	10604058	6.45979114787942
35-39 years	M	2004	490	10421329	4.70189550680148
35-39 years	M	2005	534	10387033	5.14102535343827
35-39 years	M	2006	427	10451785	4.08542655632507
35-39 years	M	2007	363	10461052	3.47001429684127
35-39 years	M	2008	459	10379654	4.42211272167646
35-39 years	M	2009	508	10215627	4.9727735752294
35-39 years	M	2010	336	10042022	3.34593969222533
35-39 years	M	2011	279	9761311	2.85822263013646
35-39 years	M	2012	339	9714613	3.48958831401724
35-39 years	M	2013	313	9785269	3.19868569785869
35-39 years	M	2014	302	9939836	3.03827950481276
35-39 years	M	2015	375	10173424	3.68607461951846
35-39 years	M	2016	428	10376442	4.12472791733429
35-39 years	M	2017	433	10615985	4.07875482114943
35-39 years	M	2018	409	10790190	3.79048005642162
35-39 years	M	2019	435	10884941	3.99634687960183
35-39 years	M	2020	465	10937588	4.25139436592419
35-39 years	M	2021	633	11263833	5.61975661393417
35-39 years	M	2022	562	11302300	4.9724392380312
40-44 years	F	2000	566	11312761	5.00319948419312
40-44 years	F	2001	628	11500919	5.46043320538124
40-44 years	F	2002	519	11536009	4.49895626815132
40-44 years	F	2003	504	11546602	4.36492051947404
40-44 years	F	2004	387	11562414	3.34705192185646
40-44 years	F	2005	466	11453723	4.06854609632169
40-44 years	F	2006	334	11238163	2.9720159780562
40-44 years	F	2007	303	10999163	2.75475506636278
40-44 years	F	2008	365	10757924	3.39284791377965
40-44 years	F	2009	435	10549441	4.12344123257337
40-44 years	F	2010	278	10496987	2.64837900628056
40-44 years	F	2011	257	10571486	2.43106787446911
40-44 years	F	2012	294	10569227	2.78166038065035
40-44 years	F	2013	262	10488928	2.49787204183306
40-44 years	F	2014	243	10372090	2.34282579499407
40-44 years	F	2015	279	10185045	2.73931043014538
40-44 years	F	2016	259	9919930	2.61090552050266
40-44 years	F	2017	274	9890258	2.77040295612106
40-44 years	F	2018	245	9916891	2.47053234728505
40-44 years	F	2019	263	10014484	2.62619621739872
40-44 years	F	2020	269	10199608	2.63735625918173
40-44 years	F	2021	320	10510756	3.04450031948225
40-44 years	F	2022	327	10609527	3.08213551838833
40-44 years	M	2000	1137	11129102	10.2164577159954
40-44 years	M	2001	1119	11314915	9.88960146850418
40-44 years	M	2002	870	11353422	7.66288789406401
40-44 years	M	2003	841	11343445	7.41397344457526
40-44 years	M	2004	745	11363212	6.55624483640717
40-44 years	M	2005	729	11253162	6.47817919976625
40-44 years	M	2006	612	11064405	5.5312508896773
40-44 years	M	2007	527	10833176	4.86468603482487
40-44 years	M	2008	585	10617099	5.50997970349528
40-44 years	M	2009	713	10430574	6.8356736647475
40-44 years	M	2010	405	10393977	3.89648735993932
40-44 years	M	2011	385	10462159	3.67992877951864
40-44 years	M	2012	414	10458994	3.95831568504581
40-44 years	M	2013	427	10359992	4.12162480434348
40-44 years	M	2014	374	10219393	3.65970855607569
40-44 years	M	2015	397	10030153	3.95806524586415
40-44 years	M	2016	427	9776321	4.3676961916451
40-44 years	M	2017	388	9753115	3.97821619041711
40-44 years	M	2018	406	9797410	4.14395233025871
40-44 years	M	2019	420	9907139	4.23936718764115
40-44 years	M	2020	508	10108280	5.0255829874123
40-44 years	M	2021	625	10593780	5.89968830766733
40-44 years	M	2022	566	10817889	5.23207439085389
45-49 years	F	2000	570	10202898	5.58664802882475
45-49 years	F	2001	662	10505949	6.30119182950536
45-49 years	F	2002	473	10785791	4.38539927206081
45-49 years	F	2003	567	11017265	5.14646783934125
45-49 years	F	2004	457	11184506	4.08600969948963
45-49 years	F	2005	518	11357088	4.56102831993553
45-49 years	F	2006	404	11505455	3.5113778638046
45-49 years	F	2007	393	11542213	3.40489297849555
45-49 years	F	2008	524	11556983	4.53405529799603
45-49 years	F	2009	580	11576574	5.01011784660989
45-49 years	F	2010	417	11499506	3.62624272729629
45-49 years	F	2011	351	11205304	3.13244513491111
45-49 years	F	2012	332	10962854	3.02840847830319
45-49 years	F	2013	345	10710188	3.22123197090471
45-49 years	F	2014	385	10540579	3.65255077543653
45-49 years	F	2015	346	10518915	3.28931263347978
45-49 years	F	2016	346	10571668	3.27289884623694
45-49 years	F	2017	333	10587683	3.14516405525175
45-49 years	F	2018	312	10483140	2.97620751034518
45-49 years	F	2019	285	10312396	2.76366423477143
45-49 years	F	2020	366	10097702	3.62458705951116
45-49 years	F	2021	343	9905753	3.46263428938719
45-49 years	F	2022	312	9779109	3.19047471502772
45-49 years	M	2000	1157	9889506	11.6992699129764
45-49 years	M	2001	1220	10193034	11.968958408262
45-49 years	M	2002	895	10466497	8.55109402888091
45-49 years	M	2003	1011	10705411	9.44382238103703
45-49 years	M	2004	813	10880756	7.47190728291306
45-49 years	M	2005	912	11060083	8.24586940260756
45-49 years	M	2006	705	11209831	6.28912246759117
45-49 years	M	2007	650	11257548	5.77390387320578
45-49 years	M	2008	838	11263990	7.43963728660981
45-49 years	M	2009	951	11285671	8.42661459828131
45-49 years	M	2010	618	11209085	5.51338490162221
45-49 years	M	2011	526	10952701	4.8024683591746
45-49 years	M	2012	572	10726625	5.33252537494319
45-49 years	M	2013	559	10498118	5.32476392435292
45-49 years	M	2014	518	10347463	5.00605800668241
45-49 years	M	2015	584	10334929	5.6507403195513
45-49 years	M	2016	527	10375955	5.07905055486459
45-49 years	M	2017	525	10386175	5.05479640002214
45-49 years	M	2018	488	10263995	4.75448399965121
45-49 years	M	2019	474	10085355	4.69988413893214
45-49 years	M	2020	546	9872904	5.53028774512545
45-49 years	M	2021	570	9875757	5.77170944971611
45-49 years	M	2022	578	9844989	5.87100706765645
5-9 years	F	2000	37	10026228	0.369032102601297
5-9 years	F	2001	35	9844298	0.355535762936067
5-9 years	F	2002	24	9699735	0.247429440082641
5-9 years	F	2003	45	9581247	0.469667466040694
5-9 years	F	2004	22	9503231	0.231500212927582
5-9 years	F	2005	32	9473900	0.337770084125862
5-9 years	F	2006	26	9555173	0.272103916904487
5-9 years	F	2007	20	9640683	0.207454181410176
5-9 years	F	2008	38	9748488	0.389804039354616
5-9 years	F	2009	25	9874744	0.253171120182964
5-9 years	F	2010	23	9959019	0.230946441612372
5-9 years	F	2011	17	9950009	0.170854116815372
5-9 years	F	2012	29	10016343	0.289526826307765
5-9 years	F	2013	17	10061607	0.168959093711372
5-9 years	F	2014	16	10041137	0.15934450451179
5-9 years	F	2015	16	10028044	0.159552550826462
5-9 years	F	2016	24	9999876	0.240002976036903
5-9 years	F	2017	14	9936097	0.140900395799276
5-9 years	F	2018	35	9879652	0.354263490252491
5-9 years	F	2019	17	9873133	0.172184452493449
5-9 years	F	2020	30	9890958	0.3033073237193
5-9 years	F	2021	26	9915390	0.262218631844032
5-9 years	F	2022	35	9777249	0.357973904520587
5-9 years	M	2000	48	10523277	0.456131678373571
5-9 years	M	2001	44	10329064	0.425982451072043
5-9 years	M	2002	37	10172682	0.363719223701282
5-9 years	M	2003	30	10039604	0.298816566868574
5-9 years	M	2004	33	9951006	0.33162476236071
5-9 years	M	2005	29	9915167	0.292481205813276
5-9 years	M	2006	38	9989515	0.38039884819233
5-9 years	M	2007	23	10073928	0.228312134055356
5-9 years	M	2008	21	10181114	0.206264265383926
5-9 years	M	2009	26	10307755	0.252237271840474
5-9 years	M	2010	24	10389638	0.230999386119131
5-9 years	M	2011	30	10384187	0.288900806582162
5-9 years	M	2012	17	10459193	0.16253644043092
5-9 years	M	2013	25	10508974	0.237891919801115
5-9 years	M	2014	24	10478429	0.229041968027841
5-9 years	M	2015	34	10459132	0.325074776759678
5-9 years	M	2016	23	10429923	0.220519365291575
5-9 years	M	2017	31	10368141	0.298992847415945
5-9 years	M	2018	28	10315990	0.271423295292066
5-9 years	M	2019	26	10322762	0.251870574948836
5-9 years	M	2020	18	10346753	0.173967620566568
5-9 years	M	2021	44	10376158	0.424049055536741
5-9 years	M	2022	30	10231946	0.293199358167058
50-54 years	F	2000	449	8977824	5.00121187494876
50-54 years	F	2001	556	9541132	5.82740077382851
50-54 years	F	2002	476	9571812	4.972935114062
50-54 years	F	2003	467	9759654	4.7850056979479
50-54 years	F	2004	399	9999623	3.99015042867116
50-54 years	F	2005	491	10257441	4.78676894168828
50-54 years	F	2006	431	10506120	4.10237080863344
50-54 years	F	2007	433	10795749	4.01083796964898
50-54 years	F	2008	571	11040553	5.17184238869194
50-54 years	F	2009	617	11221280	5.49848145666092
50-54 years	F	2010	465	11364851	4.09156266105029
50-54 years	F	2011	444	11493652	3.86300194228954
50-54 years	F	2012	483	11499014	4.20036013522551
50-54 years	F	2013	487	11488260	4.23911018726944
50-54 years	F	2014	473	11493228	4.11546695149526
50-54 years	F	2015	428	11370470	3.76413639893514
50-54 years	F	2016	486	11108872	4.3748816261453
50-54 years	F	2017	381	10880912	3.501544723457
50-54 years	F	2018	410	10607357	3.86524183168342
50-54 years	F	2019	411	10390540	3.95552107975139
50-54 years	F	2020	380	10343739	3.6737199188804
50-54 years	F	2021	440	10470724	4.20219270415303
50-54 years	F	2022	435	10372906	4.1936174877127
50-54 years	M	2000	966	8607724	11.2224787876563
50-54 years	M	2001	1066	9146153	11.6551734920682
50-54 years	M	2002	828	9168094	9.03132101394248
50-54 years	M	2003	829	9337624	8.87806148544855
50-54 years	M	2004	733	9565045	7.66331993210696
50-54 years	M	2005	910	9821292	9.26558338760318
50-54 years	M	2006	726	10064753	7.21329177179013
50-54 years	M	2007	719	10344429	6.95060113999526
50-54 years	M	2008	922	10598921	8.69899869996201
50-54 years	M	2009	1087	10783563	10.0801562526226
50-54 years	M	2010	704	10933274	6.43905933391956
50-54 years	M	2011	737	11066546	6.65971116913986
50-54 years	M	2012	834	11080245	7.52690937790635
50-54 years	M	2013	766	11070966	6.91899875765132
50-54 years	M	2014	759	11077581	6.85167637230547
50-54 years	M	2015	794	10963847	7.2419835847764
50-54 years	M	2016	771	10730184	7.18533810790197
50-54 years	M	2017	699	10520182	6.6443717418577
50-54 years	M	2018	618	10277207	6.01330692278554
50-54 years	M	2019	625	10086611	6.19633294076673
50-54 years	M	2020	698	10051788	6.94403821489271
50-54 years	M	2021	812	10436202	7.78060830942138
50-54 years	M	2022	774	10434641	7.41760066302233
55-59 years	F	2000	409	6960508	5.87600790057277
55-59 years	F	2001	434	7209396	6.01992177985507
55-59 years	F	2002	390	7801990	4.99872468434335
55-59 years	F	2003	395	8141956	4.85141408280762
55-59 years	F	2004	384	8547949	4.49230569812712
55-59 years	F	2005	423	9007859	4.69589943625894
55-59 years	F	2006	391	9473065	4.12749199968542
55-59 years	F	2007	431	9509473	4.53232266393732
55-59 years	F	2008	482	9702238	4.96792595687717
55-59 years	F	2009	592	9946217	5.95201170455058
55-59 years	F	2010	497	10141157	4.90082147431501
55-59 years	F	2011	508	10439497	4.86613483389094
55-59 years	F	2012	527	10704108	4.92334344907581
55-59 years	F	2013	580	10912048	5.31522588610314
55-59 years	F	2014	532	11067461	4.80688389143635
55-59 years	F	2015	531	11210375	4.73668365242019
55-59 years	F	2016	572	11296702	5.06342470572385
55-59 years	F	2017	566	11307436	5.00555563613183
55-59 years	F	2018	554	11271658	4.91498233888928
55-59 years	F	2019	534	11234902	4.75304546492706
55-59 years	F	2020	535	11091171	4.82365658233923
55-59 years	F	2021	629	10937255	5.75098596494276
55-59 years	F	2022	573	10593091	5.40918604399792
55-59 years	M	2000	743	6508729	11.4154391740692
55-59 years	M	2001	758	6759579	11.2137161204862
55-59 years	M	2002	652	7341077	8.88153059830322
55-59 years	M	2003	682	7672601	8.88877187801112
55-59 years	M	2004	663	8059227	8.22659542906534
55-59 years	M	2005	771	8495361	9.07554134544724
55-59 years	M	2006	684	8923795	7.66490041512608
55-59 years	M	2007	730	8945299	8.16071100585906
55-59 years	M	2008	947	9112330	10.392512123683
55-59 years	M	2009	976	9334386	10.4559635738226
55-59 years	M	2010	780	9523648	8.19013890475583
55-59 years	M	2011	792	9816051	8.0684177374384
55-59 years	M	2012	877	10068409	8.71041293614513
55-59 years	M	2013	887	10282382	8.62640582697667
55-59 years	M	2014	908	10443988	8.69399696744194
55-59 years	M	2015	883	10597567	8.33210113226932
55-59 years	M	2016	987	10683406	9.23862670762489
55-59 years	M	2017	947	10700520	8.8500371944541
55-59 years	M	2018	930	10669327	8.71657603145915
55-59 years	M	2019	969	10642489	9.10501293447426
55-59 years	M	2020	1003	10511928	9.54154176094052
55-59 years	M	2021	1133	10630059	10.658454482708
55-59 years	M	2022	992	10373923	9.56243843336797
60-64 years	F	2000	415	5668820	7.32074752770418
60-64 years	F	2001	401	5834170	6.87329988670196
60-64 years	F	2002	339	6051668	5.6017613656268
60-64 years	F	2003	378	6377463	5.92712180376429
60-64 years	F	2004	389	6637798	5.86037719135171
