Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
30-34 years	F	2005	72	9835154	0.732067845607705
30-34 years	M	2000	95	10321769	0.92038486813646
30-34 years	M	2001	120	10388245	1.15515180860675
30-34 years	M	2002	107	10388113	1.03002345084232
30-34 years	M	2003	99	10278392	0.963185681184372
30-34 years	M	2004	93	10118356	0.919121643871791
30-34 years	M	2005	76	9888783	0.768547555346295
35-39 years	F	2000	146	11387968	1.28205488459399
35-39 years	F	2001	118	11141510	1.05910240173908
35-39 years	F	2002	134	10903446	1.22896926347872
35-39 years	F	2003	125	10660101	1.17259676995556
35-39 years	F	2004	106	10453320	1.01403190565294
35-39 years	F	2005	122	10411620	1.17176769801433
35-39 years	M	2000	140	11318696	1.23689159952701
35-39 years	M	2001	142	11094408	1.27992408427741
35-39 years	M	2002	136	10847772	1.25371366581082
35-39 years	M	2003	131	10604058	1.23537611733169
35-39 years	M	2004	128	10421329	1.22825025483794
35-39 years	M	2005	135	10387033	1.29969742081305
40-44 years	F	2000	185	11312761	1.6353213861762
40-44 years	F	2001	231	11500919	2.00853514401762
40-44 years	F	2002	209	11536009	1.81171842012259
40-44 years	F	2003	175	11546602	1.51559740259515
40-44 years	F	2004	183	11562414	1.58271447467631
40-44 years	F	2005	182	11453723	1.58900298182521
40-44 years	M	2000	170	11129102	1.52752665938366
40-44 years	M	2001	186	11314915	1.64384796527415
40-44 years	M	2002	181	11353422	1.5942329986501
40-44 years	M	2003	201	11343445	1.77194846891751
40-44 years	M	2004	193	11363212	1.69846342741823
40-44 years	M	2005	173	11253162	1.53734568115166
45-49 years	F	2000	198	10202898	1.94062510474965
45-49 years	F	2001	233	10505949	2.21779108198603
45-49 years	F	2002	252	10785791	2.33640722316982
45-49 years	F	2003	205	11017265	1.86071588547611
45-49 years	F	2004	210	11184506	1.87759745490771
45-49 years	F	2005	226	11357088	1.98994671873635
45-49 years	M	2000	219	9889506	2.21446854878292
45-49 years	M	2001	214	10193034	2.0994730322689
45-49 years	M	2002	222	10466497	2.12105349096264
45-49 years	M	2003	240	10705411	2.2418569450533
45-49 years	M	2004	228	10880756	2.09544263284647
45-49 years	M	2005	222	11060083	2.00721820984526
5-9 years	F	2000	12	10026228	0.11968608733015
5-9 years	F	2001	20	9844298	0.203163293106324
5-9 years	F	2002	24	9699735	0.247429440082641
5-9 years	F	2003	16	9581247	0.166992876814469
5-9 years	F	2004	25	9503231	0.263068423781343
5-9 years	F	2005	10	9473900	0.105553151289332
5-9 years	M	2000	31	10523277	0.294585042282931
5-9 years	M	2001	20	10329064	0.193628386850929
5-9 years	M	2002	17	10172682	0.167114237916805
5-9 years	M	2003	16	10039604	0.159368835663239
5-9 years	M	2004	25	9951006	0.251230880576296
5-9 years	M	2005	12	9915167	0.121026705853769
50-54 years	F	2000	233	8977824	2.59528366784646
50-54 years	F	2001	231	9541132	2.42109636466616
50-54 years	F	2002	250	9571812	2.61183566915021
50-54 years	F	2003	255	9759654	2.61279754384735
50-54 years	F	2004	241	9999623	2.41009086042544
50-54 years	F	2005	269	10257441	2.62248644666833
50-54 years	M	2000	207	8607724	2.40481688306921
50-54 years	M	2001	216	9146153	2.36164866255791
50-54 years	M	2002	234	9168094	2.55232985176635
50-54 years	M	2003	233	9337624	2.49528145489688
50-54 years	M	2004	232	9565045	2.42549825954818
50-54 years	M	2005	250	9821292	2.54548994164923
55-59 years	F	2000	233	6960508	3.34745682355368
55-59 years	F	2001	246	7209396	3.41221372775195
55-59 years	F	2002	234	7801990	2.99923481060601
55-59 years	F	2003	259	8141956	3.1810537910055
55-59 years	F	2004	230	8547949	2.69070393377406
55-59 years	F	2005	262	9007859	2.90857128203272
55-59 years	M	2000	191	6508729	2.93452070288992
55-59 years	M	2001	186	6759579	2.75165065753355
55-59 years	M	2002	222	7341077	3.02407943684557
55-59 years	M	2003	218	7672601	2.84127898739945
55-59 years	M	2004	263	8059227	3.26334026824161
55-59 years	M	2005	280	8495361	3.29591644192636
60-64 years	F	2000	252	5668820	4.44536958308784
60-64 years	F	2001	254	5834170	4.35366127486858
60-64 years	F	2002	250	6051668	4.13109245252714
60-64 years	F	2003	256	6377463	4.01413540149116
60-64 years	F	2004	272	6637798	4.09774446284747
60-64 years	F	2005	285	6860551	4.15418528336864
60-64 years	M	2000	215	5136627	4.18562609276477
60-64 years	M	2001	219	5302150	4.13039993210301
60-64 years	M	2002	249	5508597	4.52020723244049
60-64 years	M	2003	243	5816925	4.17746489769079
60-64 years	M	2004	261	6060330	4.30669617001054
60-64 years	M	2005	240	6277726	3.82304038118261
65-69 years	F	2000	323	5133183	6.29239206940411
65-69 years	F	2001	318	5134618	6.19325527234937
65-69 years	F	2002	327	5163814	6.33252863096928
65-69 years	F	2003	293	5253706	5.5770155391261
65-69 years	F	2004	291	5370418	5.41857263252134
65-69 years	F	2005	323	5469500	5.90547582045891
65-69 years	M	2000	288	4400362	6.54491607735909
65-69 years	M	2001	259	4427615	5.84965043256923
65-69 years	M	2002	244	4474667	5.45291973682064
65-69 years	M	2003	274	4577090	5.98633629664263
65-69 years	M	2004	278	4703011	5.9111067356636
65-69 years	M	2005	283	4809127	5.88464392809755
70-74 years	F	2000	400	4954529	8.07342130805976
70-74 years	F	2001	430	4908508	8.76029946370669
70-74 years	F	2002	423	4852844	8.71653817843722
70-74 years	F	2003	399	4794496	8.32204260885816
70-74 years	F	2004	393	4739945	8.2912354468248
70-74 years	F	2005	420	4729069	8.88124068394857
70-74 years	M	2000	381	3902912	9.76194185264746
70-74 years	M	2001	336	3913438	8.58580102712755
70-74 years	M	2002	392	3897210	10.0584777315054
70-74 years	M	2003	385	3875623	9.93388675833537
70-74 years	M	2004	339	3854159	8.79569317197344
70-74 years	M	2005	338	3874001	8.72482996261488
75-79 years	F	2000	615	4371357	14.0688577940443
75-79 years	F	2001	646	4378159	14.7550602890393
75-79 years	F	2002	577	4368692	13.2076145445822
75-79 years	F	2003	556	4365982	12.7348211696704
75-79 years	F	2004	559	4321319	12.9358651837552
75-79 years	F	2005	577	4299256	13.4209267836109
75-79 years	M	2000	433	3044456	14.2225737537347
75-79 years	M	2001	468	3077254	15.2083643404152
75-79 years	M	2002	455	3101769	14.6690485332725
75-79 years	M	2003	459	3131860	14.6558275274118
75-79 years	M	2004	422	3140080	13.4391480471835
75-79 years	M	2005	444	3164353	14.0313043456277
80-84 years	F	2000	779	3110470	25.0444466591866
80-84 years	F	2001	735	3211574	22.8859742917336
80-84 years	F	2002	806	3295412	24.4582467988828
80-84 years	F	2003	736	3347175	21.98869195665
80-84 years	F	2004	744	3417423	21.7707904464856
80-84 years	F	2005	700	3454579	20.2629611307195
80-84 years	M	2000	501	1834897	27.3039849103247
80-84 years	M	2001	527	1926631	27.3534475465203
80-84 years	M	2002	504	1998991	25.2127198171478
80-84 years	M	2003	512	2051421	24.9583093865179
80-84 years	M	2004	522	2111081	24.7266684698503
80-84 years	M	2005	575	2156614	26.6621657839558
< 1 year	F	2000	30	1856631	1.61582996298134
< 1 year	F	2001	47	1962905	2.39441032551244
< 1 year	F	2002	30	1932939	1.55204070071534
< 1 year	F	2003	45	1942634	2.31644252082482
< 1 year	F	2004	35	1962216	1.78369761534918
< 1 year	F	2005	37	1956682	1.890956220786
< 1 year	M	2000	40	1949017	2.05231662935726
< 1 year	M	2001	59	2049753	2.87839559205426
< 1 year	M	2002	52	2018522	2.57614234573614
< 1 year	M	2003	60	2033237	2.95095947988356
< 1 year	M	2004	59	2052042	2.87518481590533
< 1 year	M	2005	57	2047711	2.78359592735498
