Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
5-9 years	M	2001	6	10329064	0.0580885160552786
5-9 years	M	2002	4	10172682	0.0393209971568953
5-9 years	M	2003	5	10039604	0.0498027611447623
5-9 years	M	2004	3	9951006	0.0301477056691555
5-9 years	M	2005	5	9915167	0.0504277941057372
50-54 years	F	2000	536	8977824	5.9702662916983
50-54 years	F	2001	596	9541132	6.24663823957157
50-54 years	F	2002	598	9571812	6.2475109206073
50-54 years	F	2003	616	9759654	6.31169916474498
50-54 years	F	2004	680	9999623	6.80025636966514
50-54 years	F	2005	618	10257441	6.02489451316366
50-54 years	M	2000	655	8607724	7.60944472661995
50-54 years	M	2001	707	9146153	7.73002594642797
50-54 years	M	2002	741	9168094	8.08237786392679
50-54 years	M	2003	827	9337624	8.85664276051381
50-54 years	M	2004	857	9565045	8.95970693289995
50-54 years	M	2005	845	9821292	8.60375600277438
55-59 years	F	2000	725	6960508	10.4159064252207
55-59 years	F	2001	832	7209396	11.5404952093074
55-59 years	F	2002	894	7801990	11.4586150456486
55-59 years	F	2003	905	8141956	11.1152651770656
55-59 years	F	2004	981	8547949	11.4764372131841
55-59 years	F	2005	1006	9007859	11.1680256096371
55-59 years	M	2000	821	6508729	12.6138298276054
55-59 years	M	2001	884	6759579	13.0777375336541
55-59 years	M	2002	937	7341077	12.7637947401996
55-59 years	M	2003	1084	7672601	14.1281945978945
55-59 years	M	2004	1157	8059227	14.3562155526827
55-59 years	M	2005	1236	8495361	14.549116865075
60-64 years	F	2000	1100	5668820	19.4043910372882
60-64 years	F	2001	1144	5834170	19.6086161356285
60-64 years	F	2002	1153	6051668	19.0525983910552
60-64 years	F	2003	1309	6377463	20.525403283406
60-64 years	F	2004	1281	6637798	19.2985685915721
60-64 years	F	2005	1259	6860551	18.3512956903899
60-64 years	M	2000	1135	5136627	22.0962121641303
60-64 years	M	2001	1150	5302150	21.6893147119565
60-64 years	M	2002	1231	5508597	22.3468879643946
60-64 years	M	2003	1374	5816925	23.6207274462022
60-64 years	M	2004	1391	6060330	22.952545488447
60-64 years	M	2005	1572	6277726	25.0409144967461
65-69 years	F	2000	1732	5133183	33.7412478768047
65-69 years	F	2001	1793	5134618	34.919832400385
65-69 years	F	2002	1704	5163814	32.9988647925739
65-69 years	F	2003	1828	5253706	34.7944860256741
65-69 years	F	2004	1821	5370418	33.9079751334068
65-69 years	F	2005	1891	5469500	34.5735441996526
65-69 years	M	2000	1742	4400362	39.5876521068039
65-69 years	M	2001	1941	4427615	43.8384999599107
65-69 years	M	2002	1793	4474667	40.0700208529484
65-69 years	M	2003	1869	4577090	40.833804884763
65-69 years	M	2004	1889	4703011	40.1657576390955
65-69 years	M	2005	1829	4809127	38.0318506872453
70-74 years	F	2000	2737	4954529	55.2423853003989
70-74 years	F	2001	2869	4908508	58.4495329334291
70-74 years	F	2002	2739	4852844	56.4411301908736
70-74 years	F	2003	2841	4794496	59.2554462450276
70-74 years	F	2004	2732	4739945	57.637799594721
70-74 years	F	2005	2830	4729069	59.8426455608916
70-74 years	M	2000	2625	3902912	67.2574733942246
70-74 years	M	2001	2782	3913438	71.0883882662764
70-74 years	M	2002	2846	3897210	73.0266010812864
70-74 years	M	2003	2750	3875623	70.9563339881098
70-74 years	M	2004	2646	3854159	68.6531095369963
70-74 years	M	2005	2826	3874001	72.9478386815078
75-79 years	F	2000	4304	4371357	98.4591283667749
75-79 years	F	2001	4471	4378159	102.120548842561
75-79 years	F	2002	4435	4368692	101.51779983574
75-79 years	F	2003	4385	4365982	100.435595016196
75-79 years	F	2004	4436	4321319	102.653842495775
75-79 years	F	2005	4580	4299256	106.530060084815
75-79 years	M	2000	3989	3044456	131.025050123897
75-79 years	M	2001	3970	3077254	129.011124853522
75-79 years	M	2002	4117	3101769	132.730709475786
75-79 years	M	2003	4118	3131860	131.487358949634
75-79 years	M	2004	4119	3140080	131.175001910779
75-79 years	M	2005	4159	3164353	131.432871111409
80-84 years	F	2000	5571	3110470	179.104765517751
80-84 years	F	2001	5718	3211574	178.043538775691
80-84 years	F	2002	6035	3295412	183.133398798087
80-84 years	F	2003	6076	3347175	181.526212402997
80-84 years	F	2004	6127	3417423	179.287141217227
80-84 years	F	2005	6375	3454579	184.537681726196
80-84 years	M	2000	4461	1834897	243.119913542831
80-84 years	M	2001	4683	1926631	243.066783416233
80-84 years	M	2002	4960	1998991	248.125179152883
80-84 years	M	2003	5218	2051421	254.360270271192
80-84 years	M	2004	5220	2111081	247.266684698503
80-84 years	M	2005	5351	2156614	248.120433234691
< 1 year	F	2000	73	1856631	3.93185290992125
< 1 year	F	2001	70	1962905	3.56614303799725
< 1 year	F	2002	71	1932939	3.67316299169296
< 1 year	F	2003	84	1942634	4.32402603887299
< 1 year	F	2004	79	1962216	4.02606033178814
< 1 year	F	2005	79	1956682	4.03744706600255
< 1 year	M	2000	118	1949017	6.05433405660392
< 1 year	M	2001	87	2049753	4.24441383913086
< 1 year	M	2002	116	2018522	5.74677907894985
< 1 year	M	2003	122	2033237	6.00028427576323
< 1 year	M	2004	121	2052042	5.89656546990754
< 1 year	M	2005	101	2047711	4.93233664320795
