Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
5-9 years	F	2019	2	9873133	0.020256994410994
5-9 years	M	2013	8	10508974	0.0761254143363567
5-9 years	M	2014	8	10478429	0.0763473226759469
5-9 years	M	2015	4	10459132	0.0382440913834915
5-9 years	M	2016	3	10429923	0.0287633954728141
5-9 years	M	2017	9	10368141	0.086804375056242
5-9 years	M	2018	2	10315990	0.0193873782351476
5-9 years	M	2019	6	10322762	0.0581239788343469
50-54 years	F	2013	717	11488260	6.24115401287924
50-54 years	F	2014	675	11493228	5.87302366228182
50-54 years	F	2015	776	11370470	6.82469590087305
50-54 years	F	2016	781	11108872	7.03041676958741
50-54 years	F	2017	788	10880912	7.24204000547013
50-54 years	F	2018	775	10607357	7.30624980379184
50-54 years	F	2019	756	10390540	7.27584899341131
50-54 years	M	2013	951	11070966	8.5900363166141
50-54 years	M	2014	976	11077581	8.81058779890664
50-54 years	M	2015	1018	10963847	9.28506207720702
50-54 years	M	2016	969	10730184	9.03060003444489
50-54 years	M	2017	1003	10520182	9.53405558953258
50-54 years	M	2018	1058	10277207	10.2946257674872
50-54 years	M	2019	1064	10086611	10.5486371983613
55-59 years	F	2013	1185	10912048	10.8595563362625
55-59 years	F	2014	1191	11067461	10.7612757795126
55-59 years	F	2015	1230	11210375	10.9719790818773
55-59 years	F	2016	1348	11296702	11.9326861946079
55-59 years	F	2017	1368	11307436	12.0982334102974
55-59 years	F	2018	1327	11271658	11.7728909092167
55-59 years	F	2019	1297	11234902	11.5443819625663
55-59 years	M	2013	1396	10282382	13.576620670191
55-59 years	M	2014	1468	10443988	14.055933423133
55-59 years	M	2015	1652	10597567	15.5884836585605
55-59 years	M	2016	1597	10683406	14.9484162635025
55-59 years	M	2017	1664	10700520	15.5506461368233
55-59 years	M	2018	1666	10669327	15.6148555574311
55-59 years	M	2019	1719	10642489	16.1522365679683
60-64 years	F	2013	1666	9447628	17.6340558709551
60-64 years	F	2014	1758	9688238	18.145714421962
60-64 years	F	2015	1847	9952697	18.5577838851117
60-64 years	F	2016	1982	10167404	19.4936681969163
60-64 years	F	2017	2042	10430419	19.5773535080422
60-64 years	F	2018	2033	10602115	19.1754192441791
60-64 years	F	2019	2082	10714416	19.4317637097533
60-64 years	M	2013	2053	8674373	23.6674166536302
60-64 years	M	2014	2097	8877894	23.6204667458296
60-64 years	M	2015	2329	9117180	25.5451795401648
60-64 years	M	2016	2423	9315632	26.0100441923854
60-64 years	M	2017	2434	9557283	25.4674890342789
60-64 years	M	2018	2567	9729536	26.383580881966
60-64 years	M	2019	2691	9856730	27.3011434826763
65-69 years	F	2013	2336	7695527	30.3552960050689
65-69 years	F	2014	2562	8076160	31.7229970679135
65-69 years	F	2015	2798	8471278	33.0292548538721
65-69 years	F	2016	2902	8883164	32.6685401732986
65-69 years	F	2017	2884	8906513	32.3807981866753
65-69 years	F	2018	2926	9052080	32.3240625359034
65-69 years	F	2019	2805	9255228	30.3071950253414
65-69 years	M	2013	2477	6913190	35.8300581931062
65-69 years	M	2014	2791	7249106	38.5012993326349
65-69 years	M	2015	3061	7596190	40.2965170697415
65-69 years	M	2016	3202	7936919	40.3431104689364
65-69 years	M	2017	3334	7929868	42.0435750002396
65-69 years	M	2018	3386	8034813	42.1416154924825
65-69 years	M	2019	3442	8199773	41.9767717959997
70-74 years	F	2013	3115	5723597	54.4238177495725
70-74 years	F	2014	3213	5973085	53.7912988012057
70-74 years	F	2015	3275	6186891	52.9345029676456
70-74 years	F	2016	3585	6356057	56.4028925480058
70-74 years	F	2017	3667	6899793	53.1465219318898
70-74 years	F	2018	4004	7194151	55.6563241444334
70-74 years	F	2019	4095	7528626	54.392395106358
70-74 years	M	2013	3113	4884452	63.7328404496554
70-74 years	M	2014	3275	5099939	64.2164543536697
70-74 years	M	2015	3603	5296158	68.0304477321107
70-74 years	M	2016	3683	5454190	67.5260671153737
70-74 years	M	2017	4046	5947272	68.0311914437409
70-74 years	M	2018	4286	6211272	69.003579299055
70-74 years	M	2019	4418	6499806	67.9712594498974
75-79 years	F	2013	3923	4287534	91.4978166936985
75-79 years	F	2014	4037	4410758	91.5262183960217
75-79 years	F	2015	4317	4512927	95.6585382391517
75-79 years	F	2016	4332	4644276	93.2761102053366
75-79 years	F	2017	4509	4842445	93.1141190039329
75-79 years	F	2018	4686	5122392	91.4806988610009
75-79 years	F	2019	4800	5334166	89.985950943409
75-79 years	M	2013	3859	3390347	113.823157334633
75-79 years	M	2014	4016	3511566	114.364930062542
75-79 years	M	2015	4206	3610906	116.480462244102
75-79 years	M	2016	4368	3723619	117.305234504389
75-79 years	M	2017	4465	3898816	114.521947175758
75-79 years	M	2018	4944	4144674	119.285618120991
75-79 years	M	2019	4786	4318499	110.825543782689
80-84 years	F	2013	5253	3398468	154.569647264591
80-84 years	F	2014	5359	3378554	158.618154393862
80-84 years	F	2015	5442	3386676	160.688533535537
80-84 years	F	2016	5381	3412384	157.690342001369
80-84 years	F	2017	5510	3456231	159.422214545266
80-84 years	F	2018	5408	3536942	152.900443377358
80-84 years	F	2019	5638	3637483	154.997287959834
80-84 years	M	2013	4963	2370170	209.394262858782
80-84 years	M	2014	4952	2381812	207.908936557545
80-84 years	M	2015	5228	2412665	216.68984297447
80-84 years	M	2016	5215	2453255	212.574722154851
80-84 years	M	2017	5321	2509059	212.071537576438
80-84 years	M	2018	5316	2590366	205.221964772546
80-84 years	M	2019	5511	2679724	205.655507806028
< 1 year	F	2013	38	1925056	1.97396854948635
< 1 year	F	2014	44	1930493	2.27921054362797
< 1 year	F	2015	49	1942904	2.52199799887179
< 1 year	F	2016	42	1939667	2.16532012969236
< 1 year	F	2017	46	1924145	2.39067222064865
< 1 year	F	2018	38	1879703	2.02159596489445
< 1 year	F	2019	36	1847935	1.94812046960526
< 1 year	M	2013	62	2016727	3.07428819071694
< 1 year	M	2014	58	2017857	2.87433648667869
< 1 year	M	2015	52	2035134	2.55511430696947
< 1 year	M	2016	39	2030478	1.9207299955971
< 1 year	M	2017	55	2015150	2.72932536039501
< 1 year	M	2018	57	1968505	2.89559843637684
< 1 year	M	2019	43	1935117	2.22208786342118
