Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
15-19 years	F	2007	69	10731326	0.642977391610319
15-19 years	F	2008	70	10805148	0.647839344727162
15-19 years	F	2009	61	10804571	0.564575863308224
15-19 years	F	2010	54	10736677	0.502948910542806
15-19 years	F	2011	54	10525097	0.51305940458316
15-19 years	F	2012	46	10397841	0.442399532749154
15-19 years	F	2013	39	10312774	0.37817177027248
15-19 years	F	2014	43	10283624	0.418140531003467
15-19 years	F	2015	36	10311036	0.349140474342248
15-19 years	F	2016	48	10328153	0.464749118259577
15-19 years	F	2017	38	10331169	0.367818975761601
15-19 years	F	2018	45	10322313	0.435948803335066
15-19 years	F	2019	31	10308963	0.30070919839367
15-19 years	F	2020	32	10266332	0.311698472248901
15-19 years	F	2021	34	10541690	0.322528930370747
15-19 years	F	2022	39	10553749	0.369536929483542
15-19 years	M	2000	96	10391004	0.923876075882561
15-19 years	M	2001	106	10547387	1.00498824969635
15-19 years	M	2002	78	10628491	0.733876521135503
15-19 years	M	2003	92	10710599	0.858962229843541
15-19 years	M	2004	73	10859759	0.672206445833651
15-19 years	M	2005	82	11051425	0.741985762017116
15-19 years	M	2006	83	11210416	0.740382872500004
15-19 years	M	2007	67	11336490	0.591011856403525
15-19 years	M	2008	68	11405732	0.59619145882088
15-19 years	M	2009	85	11388239	0.74638405463742
15-19 years	M	2010	57	11303666	0.504261183938025
15-19 years	M	2011	48	11118946	0.431695594168728
15-19 years	M	2012	45	10962861	0.410476790684476
15-19 years	M	2013	57	10846190	0.525530163126407
15-19 years	M	2014	44	10784023	0.408010999234701
15-19 years	M	2015	56	10797867	0.518620946155384
15-19 years	M	2016	44	10801846	0.407337782819714
15-19 years	M	2017	47	10800491	0.435165401276664
15-19 years	M	2018	53	10774908	0.491883550189013
15-19 years	M	2019	48	10745607	0.446694169998959
15-19 years	M	2020	50	10694597	0.467525798307314
15-19 years	M	2021	44	11022976	0.39916625056609
15-19 years	M	2022	40	11082043	0.360944277151785
20-24 years	F	2000	132	9276187	1.42299847987109
20-24 years	F	2001	163	9676950	1.68441502746217
20-24 years	F	2002	135	9916245	1.36140242601912
20-24 years	F	2003	153	10093723	1.51579352831458
20-24 years	F	2004	136	10190641	1.33455785558534
20-24 years	F	2005	129	10222806	1.26188445716372
20-24 years	F	2006	149	10238784	1.45525093604866
20-24 years	F	2007	136	10270163	1.32422435749072
20-24 years	F	2008	136	10339566	1.31533567269651
20-24 years	F	2009	111	10459413	1.06124502397984
20-24 years	F	2010	108	10571823	1.02158350551272
20-24 years	F	2011	112	10841132	1.03310244723521
20-24 years	F	2012	100	11033747	0.906310431080212
20-24 years	F	2013	95	11116473	0.854587601661066
20-24 years	F	2014	109	11172747	0.975588187936235
20-24 years	F	2015	108	11071459	0.975481189967826
20-24 years	F	2016	99	10889963	0.909093997840029
20-24 years	F	2017	79	10769493	0.733553566542083
20-24 years	F	2018	76	10672032	0.712141792678283
20-24 years	F	2019	69	10568188	0.65290284389339
20-24 years	F	2020	79	10561909	0.747970845043259
20-24 years	F	2021	77	10550759	0.729805315428018
20-24 years	F	2022	71	11103791	0.639421257118402
20-24 years	M	2000	171	9687814	1.76510407817491
20-24 years	M	2001	171	10080336	1.69637202569438
20-24 years	M	2002	165	10327520	1.59767301346306
20-24 years	M	2003	167	10497965	1.59078449966255
20-24 years	M	2004	196	10654919	1.83952595040845
20-24 years	M	2005	167	10737149	1.55534769984099
20-24 years	M	2006	179	10797351	1.65781403234923
20-24 years	M	2007	191	10807836	1.76723629041003
20-24 years	M	2008	153	10841046	1.4113029314699
20-24 years	M	2009	167	10924709	1.52864483621486
20-24 years	M	2010	186	11014176	1.6887327749257
20-24 years	M	2011	160	11312700	1.41433963598434
20-24 years	M	2012	148	11549456	1.28144563692004
20-24 years	M	2013	173	11678965	1.48129564563298
20-24 years	M	2014	150	11739427	1.27774549814058
20-24 years	M	2015	145	11667854	1.24273066838169
20-24 years	M	2016	131	11491065	1.14001617778683
20-24 years	M	2017	124	11349142	1.09259360751676
20-24 years	M	2018	111	11201547	0.990934555735917
20-24 years	M	2019	115	11064752	1.039336444233
20-24 years	M	2020	114	11032846	1.03327826745701
20-24 years	M	2021	85	10973238	0.774611832897455
20-24 years	M	2022	113	11601988	0.973971012554055
25-29 years	F	2000	367	9582576	3.82986787686317
25-29 years	F	2001	322	9303113	3.46120701747899
25-29 years	F	2002	324	9248586	3.50323822474052
25-29 years	F	2003	280	9307104	3.00845461703232
25-29 years	F	2004	297	9479080	3.13321545972816
25-29 years	F	2005	261	9712544	2.68724651337487
25-29 years	F	2006	268	10014422	2.67614047021386
25-29 years	F	2007	270	10229259	2.63948737635835
25-29 years	F	2008	230	10393532	2.21291472427275
25-29 years	F	2009	240	10466871	2.29294886695365
25-29 years	F	2010	194	10466258	1.85357555680359
25-29 years	F	2011	178	10518279	1.6922920565237
25-29 years	F	2012	170	10553440	1.61084916387453
25-29 years	F	2013	164	10620319	1.5442097360729
25-29 years	F	2014	166	10826549	1.53326789543002
25-29 years	F	2015	156	11052155	1.41148943350867
25-29 years	F	2016	171	11259410	1.51872966700742
25-29 years	F	2017	188	11468230	1.63931138458158
25-29 years	F	2018	158	11542918	1.36880466447046
25-29 years	F	2019	157	11504446	1.36468979036453
25-29 years	F	2020	165	11356117	1.45296143039034
25-29 years	F	2021	162	11013419	1.47093286834906
25-29 years	F	2022	164	10840422	1.51285623382558
25-29 years	M	2000	483	9798760	4.92919512264817
25-29 years	M	2001	453	9516234	4.76028647467055
25-29 years	M	2002	422	9442754	4.46903519884135
25-29 years	M	2003	379	9464481	4.00444567430586
25-29 years	M	2004	356	9627975	3.69755841700877
25-29 years	M	2005	378	9822166	3.84843831798404
25-29 years	M	2006	375	10095589	3.71449352781695
25-29 years	M	2007	374	10313439	3.62633647224752
25-29 years	M	2008	378	10509136	3.59687038021013
25-29 years	M	2009	357	10611357	3.36431994513049
25-29 years	M	2010	288	10635591	2.70788901152743
25-29 years	M	2011	281	10761515	2.61115651467289
25-29 years	M	2012	324	10844886	2.987583271968
25-29 years	M	2013	331	10959879	3.02010633511556
25-29 years	M	2014	305	11161389	2.73263480020273
25-29 years	M	2015	307	11409399	2.69076399203849
25-29 years	M	2016	320	11631474	2.75115604436721
25-29 years	M	2017	295	11902230	2.47852713315068
25-29 years	M	2018	295	12018838	2.45448020848605
25-29 years	M	2019	278	12004570	2.31578473864537
25-29 years	M	2020	288	11875126	2.42523742484922
25-29 years	M	2021	262	11379058	2.30247530155835
25-29 years	M	2022	263	11352742	2.31662095377487
30-34 years	F	2000	704	10188619	6.9096704862553
30-34 years	F	2001	615	10263930	5.99185692030246
30-34 years	F	2002	598	10270193	5.82267538691824
30-34 years	F	2003	512	10193818	5.02265196416102
30-34 years	F	2004	525	10041145	5.22848738863944
30-34 years	F	2005	500	9835154	5.08380448338684
30-34 years	F	2006	421	9611918	4.37997910510681
30-34 years	F	2007	414	9559334	4.33084564259393
30-34 years	F	2008	393	9625879	4.08274402784411
30-34 years	F	2009	360	9800559	3.67325986201399
30-34 years	F	2010	320	9965599	3.21104632044697
30-34 years	F	2011	323	10228056	3.15798036303282
30-34 years	F	2012	261	10417089	2.50549841707218
30-34 years	F	2013	259	10582777	2.44737274535786
30-34 years	F	2014	284	10719741	2.64931774004614
30-34 years	F	2015	266	10785909	2.46618064365275
30-34 years	F	2016	276	10818095	2.55128097876752
30-34 years	F	2017	245	10883081	2.25120073993752
30-34 years	F	2018	259	10944147	2.36656177955212
30-34 years	F	2019	270	11076695	2.43755018983551
30-34 years	F	2020	245	11269150	2.17407701556905
30-34 years	F	2021	257	11428324	2.24879868649156
30-34 years	F	2022	250	11471316	2.17934890818107
30-34 years	M	2000	1423	10321769	13.7863964985072
30-34 years	M	2001	1255	10388245	12.0809626650122
30-34 years	M	2002	1112	10388113	10.7045427788473
30-34 years	M	2003	969	10278392	9.4275446976531
30-34 years	M	2004	869	10118356	8.58835170456545
30-34 years	M	2005	729	9888783	7.37198905062433
30-34 years	M	2006	641	9673250	6.62652159305301
30-34 years	M	2007	576	9611431	5.99286412189819
30-34 years	M	2008	534	9678926	5.51714105469966
30-34 years	M	2009	525	9844555	5.3328972208495
30-34 years	M	2010	468	9996500	4.68163857350072
30-34 years	M	2011	480	10282648	4.66805826670328
30-34 years	M	2012	452	10493906	4.30726175744284
30-34 years	M	2013	431	10681612	4.03497150055628
30-34 years	M	2014	418	10808825	3.86721035820267
30-34 years	M	2015	394	10889739	3.61808487788367
30-34 years	M	2016	418	10968264	3.81099506722304
30-34 years	M	2017	417	11089131	3.76043893791137
30-34 years	M	2018	422	11191871	3.77059385334231
30-34 years	M	2019	432	11354610	3.80462208741648
30-34 years	M	2020	460	11569253	3.97605618962607
30-34 years	M	2021	516	11674304	4.41996370832899
30-34 years	M	2022	515	11836820	4.35083071297865
35-39 years	F	2000	1021	11387968	8.96560299431821
35-39 years	F	2001	990	11141510	8.88568964170925
35-39 years	F	2002	974	10903446	8.93295569125577
35-39 years	F	2003	960	10660101	9.00554319325868
35-39 years	F	2004	863	10453320	8.25575032621215
35-39 years	F	2005	772	10411620	7.41479231858251
35-39 years	F	2006	763	10489448	7.273976666837
35-39 years	F	2007	715	10502839	6.80768314167246
35-39 years	F	2008	611	10437809	5.85371891744714
35-39 years	F	2009	575	10292169	5.58677184566246
35-39 years	F	2010	473	10137620	4.66578940619199
35-39 years	F	2011	462	9832998	4.69846531037635
35-39 years	F	2012	397	9773586	4.06196865715409
35-39 years	F	2013	408	9818501	4.1554204659143
35-39 years	F	2014	434	9981814	4.34790710385908
35-39 years	F	2015	403	10201161	3.95053072880626
35-39 years	F	2016	391	10397463	3.76053273764956
35-39 years	F	2017	381	10616012	3.5889183245083
35-39 years	F	2018	374	10773397	3.47151413801979
35-39 years	F	2019	362	10852580	3.33561236130026
35-39 years	F	2020	385	10890716	3.53512110682163
35-39 years	F	2021	412	11035485	3.73341090128798
35-39 years	F	2022	369	10965649	3.36505390606612
35-39 years	M	2000	2611	11318696	23.0680283311788
35-39 years	M	2001	2461	11094408	22.1823462775121
35-39 years	M	2002	2369	10847772	21.8385858404841
35-39 years	M	2003	2116	10604058	19.954624918121
35-39 years	M	2004	1774	10421329	17.0227808756446
35-39 years	M	2005	1536	10387033	14.7876684323618
35-39 years	M	2006	1402	10451785	13.4139766556622
35-39 years	M	2007	1251	10461052	11.9586443122546
35-39 years	M	2008	992	10379654	9.55715864902626
35-39 years	M	2009	953	10215627	9.32884491573547
35-39 years	M	2010	721	10042022	7.17982892290019
35-39 years	M	2011	629	9761311	6.4438065747521
35-39 years	M	2012	564	9714613	5.80568675252426
35-39 years	M	2013	582	9785269	5.94771589825482
35-39 years	M	2014	566	9939836	5.69425893948351
35-39 years	M	2015	574	10173424	5.64215155094293
35-39 years	M	2016	599	10376442	5.77269164131597
35-39 years	M	2017	590	10615985	5.55765668470707
35-39 years	M	2018	548	10790190	5.078687214961
35-39 years	M	2019	522	10884941	4.79561625552219
35-39 years	M	2020	608	10937588	5.55881241824066
35-39 years	M	2021	691	11263833	6.13467902089813
35-39 years	M	2022	653	11302300	5.77758509329959
40-44 years	F	2000	1279	11312761	11.3058165022668
40-44 years	F	2001	1308	11500919	11.3730041920998
40-44 years	F	2002	1363	11536009	11.8151780221392
40-44 years	F	2003	1336	11546602	11.5705035992407
40-44 years	F	2004	1331	11562414	11.5114369715528
40-44 years	F	2005	1193	11453723	10.4158272380081
40-44 years	F	2006	1122	11238163	9.98383810592532
40-44 years	F	2007	1098	10999163	9.98257776523541
40-44 years	F	2008	998	10757924	9.27688278890983
40-44 years	F	2009	903	10549441	8.55969524830747
40-44 years	F	2010	746	10496987	7.10680121829245
40-44 years	F	2011	752	10571486	7.11347487004192
40-44 years	F	2012	705	10569227	6.67030805564115
40-44 years	F	2013	636	10488928	6.06353671223599
40-44 years	F	2014	618	10372090	5.95829770084911
40-44 years	F	2015	642	10185045	6.30335948442054
40-44 years	F	2016	613	9919930	6.17947908906615
40-44 years	F	2017	506	9890258	5.11614560509948
40-44 years	F	2018	513	9916891	5.17299222104992
40-44 years	F	2019	474	10014484	4.73314451348667
40-44 years	F	2020	577	10199608	5.657080154453
40-44 years	F	2021	576	10510756	5.48010057506805
40-44 years	F	2022	566	10609527	5.33482783916757
40-44 years	M	2000	3090	11129102	27.7650433970324
40-44 years	M	2001	3175	11314915	28.0603080093841
40-44 years	M	2002	3135	11353422	27.6128201699893
40-44 years	M	2003	3015	11343445	26.5792270337627
40-44 years	M	2004	2856	11363212	25.1337385943341
40-44 years	M	2005	2700	11253162	23.9932562954306
40-44 years	M	2006	2472	11064405	22.3419153583044
40-44 years	M	2007	2220	10833176	20.4926053079909
40-44 years	M	2008	1876	10617099	17.6696101260806
40-44 years	M	2009	1621	10430574	15.5408513472029
40-44 years	M	2010	1380	10393977	13.2769198931266
40-44 years	M	2011	1193	10462159	11.4030000882227
40-44 years	M	2012	1047	10458994	10.0105230005869
40-44 years	M	2013	1026	10359992	9.90348255095178
40-44 years	M	2014	908	10219393	8.88506783132814
40-44 years	M	2015	857	10030153	8.54423656349011
40-44 years	M	2016	843	9776321	8.622875619571
40-44 years	M	2017	737	9753115	7.55656013489024
40-44 years	M	2018	704	9797410	7.18557251355205
40-44 years	M	2019	723	9907139	7.29776780158227
40-44 years	M	2020	832	10108280	8.23087607387211
40-44 years	M	2021	907	10593780	8.56162767208683
40-44 years	M	2022	834	10817889	7.70945237097552
45-49 years	F	2000	1272	10202898	12.4670461274826
45-49 years	F	2001	1350	10505949	12.8498624921937
45-49 years	F	2002	1515	10785791	14.0462577107233
45-49 years	F	2003	1534	11017265	13.9236008210749
45-49 years	F	2004	1524	11184506	13.6259929584731
45-49 years	F	2005	1505	11357088	13.2516363349478
45-49 years	F	2006	1532	11505455	13.3154229884868
45-49 years	F	2007	1533	11542213	13.281681771078
45-49 years	F	2008	1422	11556983	12.3042493010503
45-49 years	F	2009	1379	11576574	11.9119870870259
45-49 years	F	2010	1218	11499506	10.5917593329661
45-49 years	F	2011	1182	11205304	10.5485759244015
45-49 years	F	2012	1100	10962854	10.0338835124503
45-49 years	F	2013	1019	10710188	9.51430544449827
45-49 years	F	2014	969	10540579	9.19304338025454
45-49 years	F	2015	962	10518915	9.14542992314321
45-49 years	F	2016	881	10571668	8.33359503911776
45-49 years	F	2017	870	10587683	8.21709527948655
45-49 years	F	2018	822	10483140	7.84116209456327
45-49 years	F	2019	812	10312396	7.87401880222598
45-49 years	F	2020	849	10097702	8.40785358886606
45-49 years	F	2021	845	9905753	8.5303964272075
45-49 years	F	2022	760	9779109	7.77166917763162
45-49 years	M	2000	3447	9889506	34.8551282541312
45-49 years	M	2001	3467	10193034	34.0134252470854
45-49 years	M	2002	3739	10466497	35.7235090212131
45-49 years	M	2003	3683	10705411	34.4031630359638
45-49 years	M	2004	3510	10880756	32.2587879003996
45-49 years	M	2005	3503	11060083	31.6724567076034
45-49 years	M	2006	3266	11209831	29.1351403959614
45-49 years	M	2007	3039	11257548	26.995221339496
45-49 years	M	2008	2791	11263990	24.7780759748544
45-49 years	M	2009	2526	11285671	22.3823643272961
45-49 years	M	2010	2416	11209085	21.5539448581218
45-49 years	M	2011	2177	10952701	19.8763756994736
45-49 years	M	2012	1997	10726625	18.6172258282545
45-49 years	M	2013	1879	10498118	17.8984461786389
45-49 years	M	2014	1692	10347463	16.3518342612097
45-49 years	M	2015	1614	10334929	15.6169432804038
45-49 years	M	2016	1418	10375955	13.6662119294079
45-49 years	M	2017	1259	10386175	12.1218831764341
45-49 years	M	2018	1235	10263995	12.0323519253468
45-49 years	M	2019	1097	10085355	10.8771580177396
45-49 years	M	2020	1151	9872904	11.6581706861527
45-49 years	M	2021	1138	9875757	11.5231672873279
45-49 years	M	2022	1193	9844989	12.1178398472563
5-9 years	F	2000	44	10026228	0.438848986877218
5-9 years	F	2001	45	9844298	0.457117409489229
5-9 years	F	2002	42	9699735	0.433001520144623
5-9 years	F	2003	52	9581247	0.542726849647024
5-9 years	F	2004	36	9503231	0.378818530245135
5-9 years	F	2005	39	9473900	0.411657290028394
5-9 years	F	2006	33	9555173	0.345362663763388
5-9 years	F	2007	26	9640683	0.269690435833229
5-9 years	F	2008	20	9748488	0.205160020712956
5-9 years	F	2009	34	9874744	0.344312723448831
5-9 years	F	2010	37	9959019	0.371522536506859
5-9 years	F	2011	49	9950009	0.492461866114895
5-9 years	F	2012	24	10016343	0.23960840797884
5-9 years	F	2013	31	10061607	0.308101876767797
5-9 years	F	2014	37	10041137	0.368484166683514
5-9 years	F	2015	36	10028044	0.35899323935954
5-9 years	F	2016	52	9999876	0.520006448079956
5-9 years	F	2017	31	9936097	0.31199373355554
5-9 years	F	2018	38	9879652	0.384628932274133
5-9 years	F	2019	53	9873133	0.53681035189134
5-9 years	F	2020	32	9890958	0.323527811967253
5-9 years	F	2021	31	9915390	0.312645291814039
5-9 years	F	2022	42	9777249	0.429568685424704
5-9 years	M	2000	55	10523277	0.522650881469717
5-9 years	M	2001	53	10329064	0.513115225154961
5-9 years	M	2002	52	10172682	0.511172963039639
5-9 years	M	2003	38	10039604	0.378500984700193
5-9 years	M	2004	41	9951006	0.412018644145125
5-9 years	M	2005	45	9915167	0.453850146951635
5-9 years	M	2006	49	9989515	0.490514304248004
5-9 years	M	2007	48	10073928	0.476477497159003
5-9 years	M	2008	36	10181114	0.353595883515301
5-9 years	M	2009	36	10307755	0.349251607163733
5-9 years	M	2010	37	10389638	0.356124053600328
5-9 years	M	2011	38	10384187	0.365941021670738
5-9 years	M	2012	38	10459193	0.363316749198528
5-9 years	M	2013	39	10508974	0.371111394889739
5-9 years	M	2014	44	10478429	0.419910274717708
5-9 years	M	2015	40	10459132	0.382440913834915
5-9 years	M	2016	55	10429923	0.527328917001592
5-9 years	M	2017	40	10368141	0.385797222472187
5-9 years	M	2018	39	10315990	0.378053875585378
5-9 years	M	2019	45	10322762	0.435929841257601
5-9 years	M	2020	34	10346753	0.328605505514629
5-9 years	M	2021	48	10376158	0.462598969676445
5-9 years	M	2022	58	10231946	0.566852092456313
50-54 years	F	2000	1127	8977824	12.5531531916865
50-54 years	F	2001	1245	9541132	13.0487661212527
50-54 years	F	2002	1357	9571812	14.1770440121473
50-54 years	F	2003	1524	9759654	15.6153076738171
50-54 years	F	2004	1676	9999623	16.7606318758217
50-54 years	F	2005	1763	10257441	17.1875226969378
50-54 years	F	2006	1709	10506120	16.2667093084792
50-54 years	F	2007	1827	10795749	16.9233278765559
50-54 years	F	2008	1836	11040553	16.6296017962144
50-54 years	F	2009	1814	11221280	16.1657137153694
50-54 years	F	2010	1729	11364851	15.2135738515182
50-54 years	F	2011	1737	11493652	15.1126900309841
50-54 years	F	2012	1642	11499014	14.2794851802076
50-54 years	F	2013	1710	11488260	14.8847606164902
50-54 years	F	2014	1699	11493228	14.7826180773583
50-54 years	F	2015	1641	11370470	14.4321210996555
50-54 years	F	2016	1520	11108872	13.682757349261
50-54 years	F	2017	1386	10880912	12.7379028522609
50-54 years	F	2018	1320	10607357	12.4441932142003
50-54 years	F	2019	1146	10390540	11.0292631566791
50-54 years	F	2020	1327	10343739	12.8290166640902
50-54 years	F	2021	1256	10470724	11.9953500827641
50-54 years	F	2022	1223	10372906	11.7903314654543
50-54 years	M	2000	2782	8607724	32.3198095106209
50-54 years	M	2001	2909	9146153	31.8057220341711
50-54 years	M	2002	3357	9168094	36.6161167195712
50-54 years	M	2003	3497	9337624	37.4506405483879
50-54 years	M	2004	3622	9565045	37.8670461038082
50-54 years	M	2005	3845	9821292	39.1496353025651
50-54 years	M	2006	3849	10064753	38.2423691868047
50-54 years	M	2007	3723	10344429	35.9903867095999
50-54 years	M	2008	3672	10598921	34.6450360371589
50-54 years	M	2009	3544	10783563	32.8648332652204
50-54 years	M	2010	3276	10933274	29.9635772413643
50-54 years	M	2011	3275	11066546	29.5936961722294
50-54 years	M	2012	3083	11080245	27.8242944989032
50-54 years	M	2013	2968	11070966	26.8088620270354
50-54 years	M	2014	2979	11077581	26.8921527181792
50-54 years	M	2015	2734	10963847	24.9365026710059
50-54 years	M	2016	2512	10730184	23.4105957549283
50-54 years	M	2017	2353	10520182	22.3665332025625
50-54 years	M	2018	2015	10277207	19.6064942547134
50-54 years	M	2019	1834	10086611	18.1825193813859
50-54 years	M	2020	1946	10051788	19.3597397796293
50-54 years	M	2021	1784	10436202	17.0943414088765
50-54 years	M	2022	1735	10434641	16.6273089797723
55-59 years	F	2000	1069	6960508	15.3580744393944
55-59 years	F	2001	1158	7209396	16.0623719379543
55-59 years	F	2002	1327	7801990	17.0084811695478
55-59 years	F	2003	1445	8141956	17.7475781003975
55-59 years	F	2004	1501	8547949	17.5597678460646
55-59 years	F	2005	1618	9007859	17.9620928791181
55-59 years	F	2006	1756	9473065	18.5367671392522
55-59 years	F	2007	1836	9509473	19.3070635985822
55-59 years	F	2008	1946	9702238	20.0572280333671
55-59 years	F	2009	2056	9946217	20.671175784723
55-59 years	F	2010	2143	10141157	21.1317111055474
55-59 years	F	2011	2137	10439497	20.4703349213089
55-59 years	F	2012	2169	10704108	20.2632484649819
55-59 years	F	2013	2299	10912048	21.0684557106054
55-59 years	F	2014	2474	11067461	22.3538171943863
55-59 years	F	2015	2339	11210375	20.8646008719601
55-59 years	F	2016	2237	11296702	19.8022396271053
55-59 years	F	2017	2076	11307436	18.3595998243987
55-59 years	F	2018	2098	11271658	18.6130558609922
55-59 years	F	2019	1910	11234902	17.000593329608
55-59 years	F	2020	2098	11091171	18.915946747192
55-59 years	F	2021	2046	10937255	18.706704744472
55-59 years	F	2022	1924	10593091	18.1627817603002
55-59 years	M	2000	1877	6508729	28.838195598557
55-59 years	M	2001	2086	6759579	30.8599100624462
55-59 years	M	2002	2267	7341077	30.8810274023825
55-59 years	M	2003	2653	7672601	34.5775832732603
55-59 years	M	2004	2863	8059227	35.5244988135959
55-59 years	M	2005	3059	8495361	36.0078871280455
55-59 years	M	2006	3382	8923795	37.89867427479
55-59 years	M	2007	3458	8945299	38.6571762441926
55-59 years	M	2008	3725	9112330	40.878677572037
55-59 years	M	2009	3876	9334386	41.5238881271891
55-59 years	M	2010	3837	9523648	40.2891833045488
55-59 years	M	2011	3932	9816051	40.0568415954644
55-59 years	M	2012	4027	10068409	39.9963887045113
55-59 years	M	2013	3933	10282382	38.2498919024794
55-59 years	M	2014	3922	10443988	37.5527049628935
55-59 years	M	2015	3790	10597567	35.762925584712
55-59 years	M	2016	3654	10683406	34.2025754707815
55-59 years	M	2017	3363	10700520	31.4283791815725
55-59 years	M	2018	3120	10669327	29.2427066861855
55-59 years	M	2019	2962	10642489	27.8318352032123
55-59 years	M	2020	3059	10511928	29.1002754204557
55-59 years	M	2021	3003	10630059	28.2500783862065
