Age_groups	Gender	Year	Deaths	Population	Crude Rate
35-39 years	F	2007	136	10502839	1.29488798219224
35-39 years	F	2008	166	10437809	1.59037207904456
35-39 years	F	2009	164	10292169	1.59344449163242
35-39 years	F	2010	138	10137620	1.361266253815
35-39 years	F	2011	121	9832998	1.2305504384319
35-39 years	F	2012	167	9773586	1.70868706736709
35-39 years	F	2013	159	9818501	1.6193917992166
35-39 years	F	2014	183	9981814	1.8333341013968
35-39 years	F	2015	245	10201161	2.40168741577552
35-39 years	F	2016	236	10397463	2.26978446569129
35-39 years	F	2017	264	10616012	2.48680954769079
35-39 years	F	2018	304	10773397	2.82176550256154
35-39 years	F	2019	344	10852580	3.16975318311406
35-39 years	F	2020	423	10890716	3.88404215113129
35-39 years	F	2021	487	11035485	4.41303667215351
35-39 years	F	2022	463	10965649	4.22227631032144
35-39 years	M	2000	676	11318696	5.97241943771615
35-39 years	M	2001	582	11094408	5.24588603555954
35-39 years	M	2002	611	10847772	5.63249301331186
35-39 years	M	2003	606	10604058	5.71479333666413
35-39 years	M	2004	577	10421329	5.53672185188665
35-39 years	M	2005	512	10387033	4.92922281078726
35-39 years	M	2006	482	10451785	4.6116524593646
35-39 years	M	2007	365	10461052	3.48913283291202
35-39 years	M	2008	335	10379654	3.22746789054818
35-39 years	M	2009	292	10215627	2.85836591332084
35-39 years	M	2010	291	10042022	2.89782276915944
35-39 years	M	2011	314	9761311	3.21678102459803
35-39 years	M	2012	259	9714613	2.66608664699253
35-39 years	M	2013	353	9785269	3.60746342282466
35-39 years	M	2014	386	9939836	3.88336387038981
35-39 years	M	2015	438	10173424	4.30533515559756
35-39 years	M	2016	522	10376442	5.03062610478621
35-39 years	M	2017	568	10615985	5.35042202866715
35-39 years	M	2018	612	10790190	5.67181856853308
35-39 years	M	2019	700	10884941	6.43090302464662
35-39 years	M	2020	939	10937588	8.58507378409207
35-39 years	M	2021	1042	11263833	9.25084738028343
35-39 years	M	2022	1051	11302300	9.29899224051742
40-44 years	F	2000	365	11312761	3.22644489705033
40-44 years	F	2001	381	11500919	3.31277874402906
40-44 years	F	2002	422	11536009	3.65811087699394
40-44 years	F	2003	401	11546602	3.47288319108947
40-44 years	F	2004	376	11562414	3.25191607911635
40-44 years	F	2005	384	11453723	3.35262167593891
40-44 years	F	2006	417	11238163	3.7105708468546
40-44 years	F	2007	321	10999163	2.91840388218631
40-44 years	F	2008	297	10757924	2.76075569970563
40-44 years	F	2009	232	10549441	2.19916865737246
40-44 years	F	2010	229	10496987	2.18157839006564
40-44 years	F	2011	234	10571486	2.21350148881624
40-44 years	F	2012	251	10569227	2.37481889640557
40-44 years	F	2013	246	10488928	2.34533023775166
40-44 years	F	2014	253	10372090	2.4392383791502
40-44 years	F	2015	256	10185045	2.51348914020508
40-44 years	F	2016	291	9919930	2.93348844195473
40-44 years	F	2017	304	9890258	3.07373174693724
40-44 years	F	2018	325	9916891	3.27723678721486
40-44 years	F	2019	364	10014484	3.63473544917541
40-44 years	F	2020	447	10199608	4.38252136748785
40-44 years	F	2021	535	10510756	5.09002397163439
40-44 years	F	2022	528	10609527	4.97665918565455
40-44 years	M	2000	946	11129102	8.50023658692318
40-44 years	M	2001	987	11314915	8.72299968669672
40-44 years	M	2002	1066	11353422	9.38923964950832
40-44 years	M	2003	1045	11343445	9.21236890556617
40-44 years	M	2004	1014	11363212	8.92353324042533
40-44 years	M	2005	1071	11253162	9.51732499718746
40-44 years	M	2006	1049	11064405	9.48085324063969
40-44 years	M	2007	648	10833176	5.9816253331433
40-44 years	M	2008	590	10617099	5.55707354711489
40-44 years	M	2009	525	10430574	5.03328004767523
40-44 years	M	2010	543	10393977	5.22417934925198
40-44 years	M	2011	581	10462159	5.55334706727359
40-44 years	M	2012	543	10458994	5.19170390574849
40-44 years	M	2013	542	10359992	5.23166427155542
40-44 years	M	2014	567	10219393	5.54827473608266
40-44 years	M	2015	525	10030153	5.2342172646818
40-44 years	M	2016	599	9776321	6.12704922434523
40-44 years	M	2017	624	9753115	6.39795593510381
40-44 years	M	2018	668	9797410	6.81812846456359
40-44 years	M	2019	795	9907139	8.02451646232076
40-44 years	M	2020	1093	10108280	10.8129177268536
40-44 years	M	2021	1300	10593780	12.271351679948
40-44 years	M	2022	1268	10817889	11.7213256671426
45-49 years	F	2000	361	10202898	3.53821041825568
45-49 years	F	2001	403	10505949	3.83592191433634
45-49 years	F	2002	433	10785791	4.01454098266877
45-49 years	F	2003	468	11017265	4.24787821659913
45-49 years	F	2004	546	11184506	4.88175338276004
45-49 years	F	2005	557	11357088	4.9044262050272
45-49 years	F	2006	586	11505455	5.09323620838985
45-49 years	F	2007	459	11542213	3.97670706648716
45-49 years	F	2008	414	11556983	3.58224979650831
45-49 years	F	2009	405	11576574	3.49844435840863
45-49 years	F	2010	409	11499506	3.55667452149684
45-49 years	F	2011	449	11205304	4.00703095605438
45-49 years	F	2012	418	10962854	3.81287573473112
45-49 years	F	2013	393	10710188	3.66940337555232
45-49 years	F	2014	410	10540579	3.88972939721812
45-49 years	F	2015	436	10518915	4.144914185541
45-49 years	F	2016	426	10571668	4.02963846386398
45-49 years	F	2017	486	10587683	4.59023943198904
45-49 years	F	2018	486	10483140	4.63601554496077
45-49 years	F	2019	457	10312396	4.43155984312472
45-49 years	F	2020	519	10097702	5.13978328930681
45-49 years	F	2021	602	9905753	6.07727650790404
45-49 years	F	2022	545	9779109	5.57310487080162
45-49 years	M	2000	1146	9889506	11.5880408991106
45-49 years	M	2001	1248	10193034	12.2436558143532
45-49 years	M	2002	1256	10466497	12.0001945254463
45-49 years	M	2003	1360	10705411	12.7038560219687
45-49 years	M	2004	1367	10880756	12.5634652592154
45-49 years	M	2005	1400	11060083	12.65813285488
45-49 years	M	2006	1407	11209831	12.551482711916
45-49 years	M	2007	1075	11257548	9.54914871337879
45-49 years	M	2008	954	11263990	8.46946774633145
45-49 years	M	2009	930	11285671	8.24053793522778
45-49 years	M	2010	978	11209085	8.72506542683903
45-49 years	M	2011	928	10952701	8.47279588842971
45-49 years	M	2012	841	10726625	7.84030391665598
45-49 years	M	2013	842	10498118	8.02048519553695
45-49 years	M	2014	867	10347463	8.37886542817307
45-49 years	M	2015	906	10334929	8.76638823546828
45-49 years	M	2016	984	10375955	9.48346441363711
45-49 years	M	2017	1045	10386175	10.0614518819488
45-49 years	M	2018	1091	10263995	10.6293894336465
45-49 years	M	2019	1069	10085355	10.5995277310516
45-49 years	M	2020	1370	9872904	13.8763630234833
45-49 years	M	2021	1530	9875757	15.4924832597643
45-49 years	M	2022	1452	9844989	14.7486198308601
5-9 years	F	2000	6	10026228	0.0598430436650752
5-9 years	F	2001	2	9844298	0.0203163293106324
5-9 years	F	2002	8	9699735	0.0824764800275471
5-9 years	F	2003	3	9581247	0.0313111644027129
5-9 years	F	2004	5	9503231	0.0526136847562687
5-9 years	F	2005	6	9473900	0.063331890773599
5-9 years	F	2006	10	9555173	0.104655352655572
5-9 years	F	2007	2	9640683	0.0207454181410176
5-9 years	F	2008	5	9748488	0.0512900051782389
5-9 years	F	2009	4	9874744	0.0405073792292742
5-9 years	F	2010	4	9959019	0.040164598541282
5-9 years	F	2011	6	9950009	0.0603014529936606
5-9 years	F	2012	2	10016343	0.01996736733157
5-9 years	F	2013	5	10061607	0.0496938510915801
5-9 years	F	2014	7	10041137	0.069713220723908
5-9 years	F	2015	2	10028044	0.0199440688533078
5-9 years	F	2016	5	9999876	0.0500006200076881
5-9 years	F	2017	9	9936097	0.0905788258709632
5-9 years	F	2018	5	9879652	0.0506090700360701
5-9 years	F	2019	5	9873133	0.0506424860274849
5-9 years	F	2020	6	9890958	0.06066146474386
5-9 years	F	2021	1	9915390	0.0100853319940012
5-9 years	F	2022	6	9777249	0.061366955060672
5-9 years	M	2000	2	10523277	0.0190054865988988
5-9 years	M	2001	3	10329064	0.0290442580276393
5-9 years	M	2002	1	10172682	0.00983024928922382
5-9 years	M	2003	8	10039604	0.0796844178316197
5-9 years	M	2004	9	9951006	0.0904431170074664
5-9 years	M	2005	2	9915167	0.0201711176422949
5-9 years	M	2006	7	9989515	0.0700734720354292
5-9 years	M	2007	7	10073928	0.0694863016690213
5-9 years	M	2008	9	10181114	0.0883989708788252
5-9 years	M	2009	6	10307755	0.0582086011939554
5-9 years	M	2010	2	10389638	0.019249948843261
5-9 years	M	2011	4	10384187	0.0385201075442883
5-9 years	M	2012	7	10459193	0.0669267695892025
5-9 years	M	2013	5	10508974	0.0475783839602229
5-9 years	M	2014	3	10478429	0.0286302460034801
5-9 years	M	2015	6	10459132	0.0573661370752372
5-9 years	M	2016	7	10429923	0.0671145894365663
5-9 years	M	2017	2	10368141	0.0192898611236093
5-9 years	M	2018	8	10315990	0.0775495129405903
5-9 years	M	2019	7	10322762	0.0678113086400713
5-9 years	M	2020	5	10346753	0.0483243390462689
5-9 years	M	2021	7	10376158	0.0674623497444815
5-9 years	M	2022	8	10231946	0.0781864955112156
50-54 years	F	2000	275	8977824	3.06310304144969
50-54 years	F	2001	313	9541132	3.28053316943943
50-54 years	F	2002	318	9571812	3.32225497115907
50-54 years	F	2003	396	9759654	4.05752089162177
50-54 years	F	2004	431	9999623	4.31016249312599
50-54 years	F	2005	501	10257441	4.88425914416666
50-54 years	F	2006	566	10506120	5.3873361431242
50-54 years	F	2007	416	10795749	3.85336858054036
50-54 years	F	2008	524	11040553	4.74613907473656
50-54 years	F	2009	522	11221280	4.65187572184278
50-54 years	F	2010	515	11364851	4.53151563535677
50-54 years	F	2011	558	11493652	4.85485379233685
50-54 years	F	2012	580	11499014	5.04391072138881
50-54 years	F	2013	584	11488260	5.08345040937444
50-54 years	F	2014	632	11493228	5.49889030305498
50-54 years	F	2015	619	11370470	5.443926240516
50-54 years	F	2016	628	11108872	5.65313922061574
50-54 years	F	2017	650	10880912	5.97376396390303
50-54 years	F	2018	611	10607357	5.76015307111847
50-54 years	F	2019	604	10390540	5.81297988362491
50-54 years	F	2020	727	10343739	7.02840626585802
50-54 years	F	2021	747	10470724	7.13417715909616
50-54 years	F	2022	664	10372906	6.40129198124422
50-54 years	M	2000	982	8607724	11.4083583534974
50-54 years	M	2001	1106	9146153	12.0925158369863
50-54 years	M	2002	1235	9168094	13.4706297732113
50-54 years	M	2003	1308	9337624	14.0078461073181
50-54 years	M	2004	1421	9565045	14.8561768397326
50-54 years	M	2005	1518	9821292	15.4562149256941
50-54 years	M	2006	1603	10064753	15.9268687468038
50-54 years	M	2007	1245	10344429	12.0354637264174
50-54 years	M	2008	1269	10598921	11.9729168657828
50-54 years	M	2009	1227	10783563	11.3784284470726
50-54 years	M	2010	1303	10933274	11.9177476024108
50-54 years	M	2011	1335	11066546	12.0633845465423
50-54 years	M	2012	1350	11080245	12.183846115316
50-54 years	M	2013	1406	11070966	12.6998854481172
50-54 years	M	2014	1386	11077581	12.5117568537752
50-54 years	M	2015	1446	10963847	13.1888013395298
50-54 years	M	2016	1488	10730184	13.8674229631104
50-54 years	M	2017	1552	10520182	14.7525964854981
50-54 years	M	2018	1434	10277207	13.9532073256868
50-54 years	M	2019	1447	10086611	14.3457500244631
50-54 years	M	2020	1908	10051788	18.9816975845491
50-54 years	M	2021	2071	10436202	19.8443840009996
50-54 years	M	2022	1837	10434641	17.6048222454419
55-59 years	F	2000	275	6960508	3.95086105784233
55-59 years	F	2001	287	7209396	3.98091601571061
55-59 years	F	2002	311	7801990	3.98616250469431
55-59 years	F	2003	332	8141956	4.07764424175223
55-59 years	F	2004	367	8547949	4.29342758128295
55-59 years	F	2005	439	9007859	4.87352210997086
55-59 years	F	2006	510	9473065	5.38368521698099
55-59 years	F	2007	455	9509473	4.78470258025865
55-59 years	F	2008	468	9702238	4.82362935232057
55-59 years	F	2009	492	9946217	4.94660432202515
55-59 years	F	2010	522	10141157	5.14734166920007
55-59 years	F	2011	585	10439497	5.6037182634374
55-59 years	F	2012	629	10704108	5.8762486327679
55-59 years	F	2013	737	10912048	6.75400254837589
55-59 years	F	2014	712	11067461	6.43327317801255
55-59 years	F	2015	751	11210375	6.69915145568279
55-59 years	F	2016	778	11296702	6.88696577107195
55-59 years	F	2017	835	11307436	7.38452112397541
55-59 years	F	2018	864	11271658	7.66524321444103
55-59 years	F	2019	959	11234902	8.53590000161995
55-59 years	F	2020	1065	11091171	9.60223226203978
55-59 years	F	2021	1016	10937255	9.28935093860388
55-59 years	F	2022	1026	10593091	9.68555825679209
55-59 years	M	2000	776	6508729	11.9224506044114
55-59 years	M	2001	801	6759579	11.8498504122816
55-59 years	M	2002	937	7341077	12.7637947401996
55-59 years	M	2003	981	7672601	12.7857554432975
55-59 years	M	2004	1158	8059227	14.3686236905847
55-59 years	M	2005	1269	8495361	14.9375641600163
55-59 years	M	2006	1431	8923795	16.0357785000664
55-59 years	M	2007	1244	8945299	13.9067458784776
55-59 years	M	2008	1274	9112330	13.9810564367182
55-59 years	M	2009	1290	9334386	13.819869887532
55-59 years	M	2010	1383	9523648	14.5217462888171
55-59 years	M	2011	1416	9816051	14.4253529245111
55-59 years	M	2012	1607	10068409	15.9608136697665
55-59 years	M	2013	1657	10282382	16.1149430161221
55-59 years	M	2014	1659	10443988	15.8847367499848
55-59 years	M	2015	1801	10597567	16.9944667488302
55-59 years	M	2016	1988	10683406	18.6082977657125
55-59 years	M	2017	2089	10700520	19.5224157330672
55-59 years	M	2018	2131	10669327	19.9731435731607
55-59 years	M	2019	2136	10642489	20.0704929081909
55-59 years	M	2020	2703	10511928	25.7136464405007
55-59 years	M	2021	2756	10630059	25.9264788652631
55-59 years	M	2022	2567	10373923	24.7447373573141
60-64 years	F	2000	259	5668820	4.56885207150694
60-64 years	F	2001	284	5834170	4.86787323646723
