Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
35-39 years	F	2020	778	10890716	7.14369927560318
35-39 years	F	2021	805	11035485	7.29464994062336
35-39 years	F	2022	746	10965649	6.80306291036673
35-39 years	M	2000	629	11318696	5.55717725787494
35-39 years	M	2001	679	11094408	6.12020037481946
35-39 years	M	2002	695	10847772	6.40684557160678
35-39 years	M	2003	646	10604058	6.09200741829213
35-39 years	M	2004	679	10421329	6.51548377371063
35-39 years	M	2005	708	10387033	6.81619091804175
35-39 years	M	2006	680	10451785	6.5060657103069
35-39 years	M	2007	753	10461052	7.19812883063768
35-39 years	M	2008	704	10379654	6.78249968640573
35-39 years	M	2009	677	10215627	6.62710179218564
35-39 years	M	2010	660	10042022	6.57238153829976
35-39 years	M	2011	671	9761311	6.87407664810598
35-39 years	M	2012	669	9714613	6.88653269049421
35-39 years	M	2013	695	9785269	7.10251297128367
35-39 years	M	2014	780	9939836	7.84721196607268
35-39 years	M	2015	784	10173424	7.70635333787327
35-39 years	M	2016	803	10376442	7.73868345238185
35-39 years	M	2017	848	10615985	7.98795401462983
35-39 years	M	2018	939	10790190	8.70234907819047
35-39 years	M	2019	899	10884941	8.25911688451044
35-39 years	M	2020	1239	10937588	11.3279088588819
35-39 years	M	2021	1298	11263833	11.5236083489519
35-39 years	M	2022	1230	11302300	10.8827406811003
40-44 years	F	2000	790	11312761	6.98326429772537
40-44 years	F	2001	743	11500919	6.46035329872335
40-44 years	F	2002	816	11536009	7.07350349674658
40-44 years	F	2003	798	11546602	6.9111241558339
40-44 years	F	2004	800	11562414	6.91897038109862
40-44 years	F	2005	774	11453723	6.75762806556436
40-44 years	F	2006	843	11238163	7.50122595659095
40-44 years	F	2007	806	10999163	7.32783030854257
40-44 years	F	2008	766	10757924	7.12033288206907
40-44 years	F	2009	710	10549441	6.73021442557952
40-44 years	F	2010	750	10496987	7.14490739104469
40-44 years	F	2011	801	10571486	7.57698586556327
40-44 years	F	2012	775	10569227	7.33260814627219
40-44 years	F	2013	773	10488928	7.36967590968305
40-44 years	F	2014	835	10372090	8.05045077703722
40-44 years	F	2015	793	10185045	7.78592534446338
40-44 years	F	2016	856	9919930	8.62909314884278
40-44 years	F	2017	850	9890258	8.59431573979162
40-44 years	F	2018	879	9916891	8.86366503372882
40-44 years	F	2019	874	10014484	8.72735929280031
40-44 years	F	2020	1050	10199608	10.2945132793339
40-44 years	F	2021	1234	10510756	11.7403543570034
40-44 years	F	2022	1124	10609527	10.5942517512798
40-44 years	M	2000	1091	11129102	9.80312697286807
40-44 years	M	2001	1076	11314915	9.50957210018811
40-44 years	M	2002	1303	11353422	11.4767160068568
40-44 years	M	2003	1231	11343445	10.8520824141167
40-44 years	M	2004	1175	11363212	10.3403861513804
40-44 years	M	2005	1275	11253162	11.3301488061755
40-44 years	M	2006	1245	11064405	11.2522996040004
40-44 years	M	2007	1138	10833176	10.5047679461683
40-44 years	M	2008	1144	10617099	10.7750714201685
40-44 years	M	2009	1208	10430574	11.5813377096984
40-44 years	M	2010	1087	10393977	10.4579796549482
40-44 years	M	2011	1126	10462159	10.7625968980208
40-44 years	M	2012	1156	10458994	11.0526882413356
40-44 years	M	2013	1225	10359992	11.8243334550837
40-44 years	M	2014	1247	10219393	12.2022902925839
40-44 years	M	2015	1261	10030153	12.5720913728833
40-44 years	M	2016	1232	9776321	12.6018775365498
40-44 years	M	2017	1254	9753115	12.8574306772759
40-44 years	M	2018	1365	9797410	13.9322535241457
40-44 years	M	2019	1387	9907139	14.000005450615
40-44 years	M	2020	1744	10108280	17.2531825394627
40-44 years	M	2021	1798	10593780	16.9722233234974
40-44 years	M	2022	1834	10817889	16.9534000579965
45-49 years	F	2000	1095	10202898	10.7322448974791
45-49 years	F	2001	1187	10505949	11.2983605764696
45-49 years	F	2002	1267	10785791	11.7469363164927
45-49 years	F	2003	1332	11017265	12.0901149241668
45-49 years	F	2004	1307	11184506	11.6858089217351
45-49 years	F	2005	1213	11357088	10.6805547337487
45-49 years	F	2006	1272	11505455	11.055625353365
45-49 years	F	2007	1199	11542213	10.3879559318477
45-49 years	F	2008	1276	11556983	11.0409438172575
45-49 years	F	2009	1266	11576574	10.9358779203588
45-49 years	F	2010	1216	11499506	10.5743672815163
45-49 years	F	2011	1347	11205304	12.0210928681631
45-49 years	F	2012	1280	10962854	11.6757917235786
45-49 years	F	2013	1356	10710188	12.660842181295
45-49 years	F	2014	1314	10540579	12.4661083608405
45-49 years	F	2015	1439	10518915	13.6801181490677
45-49 years	F	2016	1328	10571668	12.5618776526088
45-49 years	F	2017	1393	10587683	13.1567973842813
45-49 years	F	2018	1414	10483140	13.4883250629105
45-49 years	F	2019	1399	10312396	13.5661974191061
45-49 years	F	2020	1675	10097702	16.5879325810962
45-49 years	F	2021	1778	9905753	17.9491655000887
45-49 years	F	2022	1621	9779109	16.5761522854485
45-49 years	M	2000	1580	9889506	15.9765310825435
45-49 years	M	2001	1716	10193034	16.8350267447357
45-49 years	M	2002	1709	10466497	16.3282901624106
45-49 years	M	2003	1887	10705411	17.6266002304816
45-49 years	M	2004	1921	10880756	17.6550232355178
45-49 years	M	2005	2017	11060083	18.236752834495
45-49 years	M	2006	2021	11209831	18.028817740428
45-49 years	M	2007	1979	11257548	17.5793165616527
45-49 years	M	2008	1955	11263990	17.356194385826
45-49 years	M	2009	1977	11285671	17.5177887074681
45-49 years	M	2010	2034	11209085	18.145994967475
45-49 years	M	2011	2056	10952701	18.7716253735038
45-49 years	M	2012	2005	10726625	18.6918066027292
45-49 years	M	2013	2009	10498118	19.1367633703489
45-49 years	M	2014	2025	10347463	19.5700144083627
45-49 years	M	2015	2076	10334929	20.0872207249803
45-49 years	M	2016	2173	10375955	20.9426505801153
45-49 years	M	2017	2199	10386175	21.1723757783785
45-49 years	M	2018	2227	10263995	21.6972046459493
45-49 years	M	2019	2255	10085355	22.3591534457637
45-49 years	M	2020	2776	9872904	28.117360403788
45-49 years	M	2021	2770	9875757	28.0484827644099
45-49 years	M	2022	2623	9844989	26.6429957412852
5-9 years	F	2000	35	10026228	0.349084421379606
5-9 years	F	2001	49	9844298	0.497750068110494
5-9 years	F	2002	33	9699735	0.340215480113632
5-9 years	F	2003	32	9581247	0.333985753628938
5-9 years	F	2004	48	9503231	0.505091373660179
5-9 years	F	2005	39	9473900	0.411657290028394
5-9 years	F	2006	33	9555173	0.345362663763388
5-9 years	F	2007	40	9640683	0.414908362820352
5-9 years	F	2008	48	9748488	0.492384049711094
5-9 years	F	2009	42	9874744	0.425327481907379
5-9 years	F	2010	44	9959019	0.441810583954102
5-9 years	F	2011	43	9950009	0.432160413121234
5-9 years	F	2012	32	10016343	0.31947787730512
5-9 years	F	2013	44	10061607	0.437305889605905
5-9 years	F	2014	52	10041137	0.517869639663317
5-9 years	F	2015	35	10028044	0.349021204932886
5-9 years	F	2016	42	9999876	0.42000520806458
5-9 years	F	2017	35	9936097	0.35225098949819
5-9 years	F	2018	33	9879652	0.334019862238063
5-9 years	F	2019	30	9873133	0.303854916164909
5-9 years	F	2020	28	9890958	0.283086835471347
5-9 years	F	2021	36	9915390	0.363071951784045
5-9 years	F	2022	39	9777249	0.398885207894368
5-9 years	M	2000	42	10523277	0.399115218576875
5-9 years	M	2001	45	10329064	0.435663870414589
5-9 years	M	2002	58	10172682	0.570154458774982
5-9 years	M	2003	59	10039604	0.587672581508195
5-9 years	M	2004	47	9951006	0.472314055483436
5-9 years	M	2005	55	9915167	0.554705735163109
5-9 years	M	2006	44	9989515	0.440461824222698
5-9 years	M	2007	62	10073928	0.615450100497045
5-9 years	M	2008	46	10181114	0.451816962269551
5-9 years	M	2009	44	10307755	0.42686307542234
5-9 years	M	2010	38	10389638	0.365749028021958
5-9 years	M	2011	46	10384187	0.442981236759315
5-9 years	M	2012	59	10459193	0.564097057966136
5-9 years	M	2013	49	10508974	0.466268162810185
5-9 years	M	2014	57	10478429	0.543974674066122
5-9 years	M	2015	54	10459132	0.516295233677135
5-9 years	M	2016	50	10429923	0.479389924546902
5-9 years	M	2017	53	10368141	0.511181319775647
5-9 years	M	2018	46	10315990	0.445909699408394
5-9 years	M	2019	44	10322762	0.426242511451877
5-9 years	M	2020	41	10346753	0.396259580179405
5-9 years	M	2021	32	10376158	0.30839931311763
5-9 years	M	2022	46	10231946	0.449572349189489
50-54 years	F	2000	1745	8977824	19.4367811175626
50-54 years	F	2001	1874	9541132	19.6412752700623
50-54 years	F	2002	1898	9571812	19.8290564001884
50-54 years	F	2003	1958	9759654	20.0621866307965
50-54 years	F	2004	1851	9999623	18.5106978533091
50-54 years	F	2005	2006	10257441	19.5565346171623
50-54 years	F	2006	1957	10506120	18.6272382192474
50-54 years	F	2007	2041	10795749	18.9055895982761
50-54 years	F	2008	1884	11040553	17.064362627488
50-54 years	F	2009	1981	11221280	17.6539574807865
50-54 years	F	2010	1949	11364851	17.1493669384667
50-54 years	F	2011	2088	11493652	18.1665496745508
50-54 years	F	2012	2017	11499014	17.5406343535194
50-54 years	F	2013	2144	11488260	18.6625302700322
50-54 years	F	2014	2175	11493228	18.9241873562414
50-54 years	F	2015	2209	11370470	19.4275170683358
50-54 years	F	2016	2268	11108872	20.4161142553447
50-54 years	F	2017	2211	10880912	20.3199878833686
50-54 years	F	2018	2222	10607357	20.9477252439038
50-54 years	F	2019	2180	10390540	20.9806227587787
50-54 years	F	2020	2596	10343739	25.0973076563513
50-54 years	F	2021	2684	10470724	25.6333754953335
50-54 years	F	2022	2557	10372906	24.6507584277733
50-54 years	M	2000	2276	8607724	26.4413682408962
50-54 years	M	2001	2512	9146153	27.4650992608586
50-54 years	M	2002	2638	9168094	28.7737014912805
50-54 years	M	2003	2677	9337624	28.6689633251457
50-54 years	M	2004	2729	9565045	28.5309687513232
50-54 years	M	2005	2843	9821292	28.947311616435
50-54 years	M	2006	2929	10064753	29.1015586770982
50-54 years	M	2007	2978	10344429	28.7884425520249
50-54 years	M	2008	2952	10598921	27.8518917161473
50-54 years	M	2009	3101	10783563	28.7567291070679
50-54 years	M	2010	3002	10933274	27.4574660801513
50-54 years	M	2011	3302	11066546	29.837674736092
50-54 years	M	2012	3154	11080245	28.4650745538569
50-54 years	M	2013	3302	11070966	29.8257622686223
50-54 years	M	2014	3413	11077581	30.8099755713815
50-54 years	M	2015	3614	10963847	32.9628824626976
50-54 years	M	2016	3619	10730184	33.7272874351456
50-54 years	M	2017	3583	10520182	34.0583461388786
50-54 years	M	2018	3604	10277207	35.0678934461474
50-54 years	M	2019	3697	10086611	36.6525486112233
50-54 years	M	2020	4277	10051788	42.5496439041492
50-54 years	M	2021	4554	10436202	43.6365643363361
50-54 years	M	2022	4323	10434641	41.4293122302914
55-59 years	F	2000	2253	6960508	32.368327139341
55-59 years	F	2001	2338	7209396	32.4299012011547
55-59 years	F	2002	2489	7801990	31.9021172803349
55-59 years	F	2003	2663	8141956	32.7071283608018
55-59 years	F	2004	2691	8547949	31.4812360251564
55-59 years	F	2005	2758	9007859	30.6177083810926
55-59 years	F	2006	2936	9473065	30.9931368569729
55-59 years	F	2007	2777	9509473	29.2024594843479
55-59 years	F	2008	2753	9702238	28.3748965960225
55-59 years	F	2009	2753	9946217	27.6788652409253
55-59 years	F	2010	2683	10141157	26.4565473150647
55-59 years	F	2011	2986	10439497	28.6029106574771
55-59 years	F	2012	2991	10704108	27.9425431806181
55-59 years	F	2013	3102	10912048	28.4272943080896
55-59 years	F	2014	3125	11067461	28.2359251141703
55-59 years	F	2015	3324	11210375	29.6511044456586
55-59 years	F	2016	3323	11296702	29.4156648551055
55-59 years	F	2017	3513	11307436	31.0680511479349
55-59 years	F	2018	3327	11271658	29.5165094611636
55-59 years	F	2019	3552	11234902	31.6157630925486
55-59 years	F	2020	4161	11091171	37.5163271759132
55-59 years	F	2021	4219	10937255	38.5745783562695
55-59 years	F	2022	3899	10593091	36.807009398862
55-59 years	M	2000	2766	6508729	42.4967762523221
55-59 years	M	2001	2948	6759579	43.6121835398329
55-59 years	M	2002	3372	7341077	45.9333146893841
55-59 years	M	2003	3489	7672601	45.4734971882416
55-59 years	M	2004	3563	8059227	44.2101953450374
55-59 years	M	2005	3997	8495361	47.0492072084988
55-59 years	M	2006	4018	8923795	45.0256869414862
55-59 years	M	2007	4034	8945299	45.0963125995006
55-59 years	M	2008	4040	9112330	44.3355321855113
55-59 years	M	2009	4014	9334386	43.002292812832
55-59 years	M	2010	4357	9523648	45.7492759077194
55-59 years	M	2011	4516	9816051	46.0062809372119
55-59 years	M	2012	4584	10068409	45.5285437848224
55-59 years	M	2013	4792	10282382	46.6039872862144
55-59 years	M	2014	4956	10443988	47.4531376328659
55-59 years	M	2015	5248	10597567	49.5208003874852
55-59 years	M	2016	5289	10683406	49.5066835426829
55-59 years	M	2017	5580	10700520	52.1469984636261
55-59 years	M	2018	5653	10669327	52.9836605439125
55-59 years	M	2019	5863	10642489	55.0904962175671
55-59 years	M	2020	6912	10511928	65.7538750265413
55-59 years	M	2021	7052	10630059	66.3401774157604
