Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
35-39 years	M	2017	61	10615985	0.574605182656155
35-39 years	M	2018	58	10790190	0.537525289174704
35-39 years	M	2019	64	10884941	0.58796827653912
40-44 years	F	2013	169	10488928	1.61122280560988
40-44 years	F	2014	174	10372090	1.67757896431674
40-44 years	F	2015	157	10185045	1.54147576176639
40-44 years	F	2016	173	9919930	1.74396391910024
40-44 years	F	2017	155	9890258	1.56719875255024
40-44 years	F	2018	145	9916891	1.46215179737279
40-44 years	F	2019	168	10014484	1.67757020731173
40-44 years	M	2013	94	10359992	0.907336607981937
40-44 years	M	2014	87	10219393	0.851322578552366
40-44 years	M	2015	86	10030153	0.857414637643115
40-44 years	M	2016	79	9776321	0.808074939437852
40-44 years	M	2017	70	9753115	0.717719415796902
40-44 years	M	2018	99	9797410	1.01047113471826
40-44 years	M	2019	91	9907139	0.91852955732225
45-49 years	F	2013	256	10710188	2.39024749145393
45-49 years	F	2014	267	10540579	2.53306768062741
45-49 years	F	2015	222	10518915	2.11048382841767
45-49 years	F	2016	256	10571668	2.42156677640652
45-49 years	F	2017	176	10587683	1.66230893010303
45-49 years	F	2018	230	10483140	2.193999126216
45-49 years	F	2019	215	10312396	2.08486951044161
45-49 years	M	2013	157	10498118	1.49550614691128
45-49 years	M	2014	125	10347463	1.20802558076313
45-49 years	M	2015	146	10334929	1.41268507988782
45-49 years	M	2016	144	10375955	1.38782406053226
45-49 years	M	2017	142	10386175	1.36720207391075
45-49 years	M	2018	146	10263995	1.42244808186286
45-49 years	M	2019	151	10085355	1.49722047463872
5-9 years	F	2013	8	10061607	0.0795101617465282
5-9 years	F	2014	1	10041137	0.00995903153198686
5-9 years	F	2015	4	10028044	0.0398881377066156
5-9 years	F	2016	7	9999876	0.0700008680107633
5-9 years	F	2017	1	9936097	0.0100643139856626
5-9 years	F	2018	5	9879652	0.0506090700360701
5-9 years	F	2019	6	9873133	0.0607709832329819
5-9 years	M	2013	7	10508974	0.0666097375443121
5-9 years	M	2014	2	10478429	0.0190868306689867
5-9 years	M	2015	4	10459132	0.0382440913834915
5-9 years	M	2016	4	10429923	0.0383511939637522
5-9 years	M	2017	3	10368141	0.028934791685414
5-9 years	M	2018	4	10315990	0.0387747564702951
5-9 years	M	2019	3	10322762	0.0290619894171734
50-54 years	F	2013	333	11488260	2.8986112779481
50-54 years	F	2014	334	11493228	2.90605911585501
50-54 years	F	2015	356	11370470	3.13091719163764
50-54 years	F	2016	344	11108872	3.09662403167486
50-54 years	F	2017	323	10880912	2.96850116975489
50-54 years	F	2018	316	10607357	2.97906443612674
50-54 years	F	2019	287	10390540	2.76212785860985
50-54 years	M	2013	239	11070966	2.15879987347084
50-54 years	M	2014	241	11077581	2.17556522493494
50-54 years	M	2015	233	10963847	2.12516646757292
50-54 years	M	2016	245	10730184	2.28327864647987
50-54 years	M	2017	229	10520182	2.17676842472877
50-54 years	M	2018	221	10277207	2.15038969245243
50-54 years	M	2019	214	10086611	2.12162439891853
55-59 years	F	2013	489	10912048	4.48128527293868
55-59 years	F	2014	491	11067461	4.43642855393843
55-59 years	F	2015	452	11210375	4.03197930488498
55-59 years	F	2016	469	11296702	4.1516541730498
55-59 years	F	2017	513	11307436	4.53683752886154
55-59 years	F	2018	456	11271658	4.04554502984388
55-59 years	F	2019	455	11234902	4.04987956281239
55-59 years	M	2013	341	10282382	3.31635218376442
55-59 years	M	2014	326	10443988	3.12141300813444
55-59 years	M	2015	349	10597567	3.29320871479274
55-59 years	M	2016	363	10683406	3.39779280128453
55-59 years	M	2017	369	10700520	3.44843054356237
55-59 years	M	2018	346	10669327	3.24294119019878
55-59 years	M	2019	390	10642489	3.66455628941688
60-64 years	F	2013	618	9447628	6.54132444672885
60-64 years	F	2014	642	9688238	6.62659195614311
60-64 years	F	2015	613	9952697	6.15913455418165
60-64 years	F	2016	599	10167404	5.89137600905797
60-64 years	F	2017	604	10430419	5.79075490639446
60-64 years	F	2018	609	10602115	5.74413690098627
60-64 years	F	2019	678	10714416	6.32792305245568
60-64 years	M	2013	364	8674373	4.19626871014193
60-64 years	M	2014	443	8877894	4.9899221594671
60-64 years	M	2015	497	9117180	5.45124698645853
60-64 years	M	2016	507	9315632	5.44246488053629
60-64 years	M	2017	505	9557283	5.28392849725178
60-64 years	M	2018	515	9729536	5.29316094827132
60-64 years	M	2019	520	9856730	5.27558328167658
65-69 years	F	2013	757	7695527	9.83688316602619
65-69 years	F	2014	725	8076160	8.97703859259846
65-69 years	F	2015	757	8471278	8.93607788576883
65-69 years	F	2016	834	8883164	9.38854669349795
65-69 years	F	2017	806	8906513	9.04955732956321
65-69 years	F	2018	780	9052080	8.61680409364478
65-69 years	F	2019	764	9255228	8.25479393916606
65-69 years	M	2013	443	6913190	6.40804028241666
65-69 years	M	2014	536	7249106	7.39401520684068
65-69 years	M	2015	540	7596190	7.10882692507691
65-69 years	M	2016	566	7936919	7.13123064503997
65-69 years	M	2017	591	7929868	7.45283528048638
65-69 years	M	2018	633	8034813	7.87821695414691
65-69 years	M	2019	643	8199773	7.84168049530152
70-74 years	F	2013	845	5723597	14.7634433381665
70-74 years	F	2014	827	5973085	13.8454416771233
70-74 years	F	2015	871	6186891	14.0781533083418
70-74 years	F	2016	909	6356057	14.3013191983646
70-74 years	F	2017	920	6899793	13.3337333453337
70-74 years	F	2018	888	7194151	12.3433605994648
70-74 years	F	2019	986	7528626	13.0966792612623
70-74 years	M	2013	522	4884452	10.6869716398073
70-74 years	M	2014	534	5099939	10.4707134732396
70-74 years	M	2015	588	5296158	11.1023878064061
70-74 years	M	2016	596	5454190	10.9273787675164
70-74 years	M	2017	682	5947272	11.467442551812
70-74 years	M	2018	667	6211272	10.7385411554992
70-74 years	M	2019	761	6499806	11.7080417477075
75-79 years	F	2013	927	4287534	21.620819799913
75-79 years	F	2014	903	4410758	20.472671590688
75-79 years	F	2015	968	4512927	21.4494938650681
75-79 years	F	2016	954	4644276	20.5414148513137
75-79 years	F	2017	933	4842445	19.2671264206408
75-79 years	F	2018	976	5122392	19.0535983969989
75-79 years	F	2019	1049	5334166	19.6656796957575
75-79 years	M	2013	538	3390347	15.8685821834756
75-79 years	M	2014	570	3511566	16.2320742369644
75-79 years	M	2015	590	3610906	16.3393896157917
75-79 years	M	2016	638	3723619	17.1338689592034
75-79 years	M	2017	669	3898816	17.1590554670957
75-79 years	M	2018	664	4144674	16.0205603625279
75-79 years	M	2019	752	4318499	17.4134577778066
80-84 years	F	2013	1196	3398468	35.1923278371313
80-84 years	F	2014	1080	3378554	31.9663382618718
80-84 years	F	2015	1146	3386676	33.8384894214858
80-84 years	F	2016	1062	3412384	31.1219370387389
80-84 years	F	2017	1038	3456231	30.0327148272208
80-84 years	F	2018	1076	3536942	30.4217598139862
80-84 years	F	2019	1129	3637483	31.0379457443512
80-84 years	M	2013	630	2370170	26.5803718720598
80-84 years	M	2014	604	2381812	25.3588444428024
80-84 years	M	2015	590	2412665	24.4542860281059
80-84 years	M	2016	587	2453255	23.9273944208816
80-84 years	M	2017	641	2509059	25.547426345893
80-84 years	M	2018	646	2590366	24.9385608056931
80-84 years	M	2019	763	2679724	28.4730815561603
< 1 year	F	2013	2	1925056	0.103893081551913
< 1 year	F	2014	4	1930493	0.207200958511634
< 1 year	F	2015	2	1942904	0.102938693831502
< 1 year	F	2016	7	1939667	0.360886688282061
< 1 year	F	2017	4	1924145	0.20788454092597
< 1 year	F	2018	4	1879703	0.212799575252048
< 1 year	F	2019	9	1847935	0.487030117401316
< 1 year	M	2013	3	2016727	0.148755880195981
< 1 year	M	2014	7	2017857	0.346902679426738
< 1 year	M	2015	4	2035134	0.196547254382267
< 1 year	M	2016	1	2030478	0.0492494870665922
< 1 year	M	2017	7	2015150	0.347368682232092
< 1 year	M	2018	3	1968505	0.152399917704044
< 1 year	M	2019	8	1935117	0.413411695520219
